UserID,AgrImpressions
AMsySZY0dfdtCPG0isA3AXc6Si22,2
AMsySZY0empzInF5my5EuPzOjhcV,3
AMsySZY0ey5NYOplTgQXc34aXY9q,2
AMsySZY0g7UYAJXwn4srkGu__N-I,4
AMsySZY0hvJEQzVLrsyIOYuOTdWF,5
AMsySZY0o22Wwc7G81XS2LGIH0Tw,1
AMsySZY0pwRbwk8pX1da2_hHbMLq,6
AMsySZY0rXyGZnLci6wwKjBHalhf,8
AMsySZY0skH_3TWr7UKsxUfYpCt-,2
AMsySZY0tCIaRc78DvzdEib7daoi,1
AMsySZY0wGV6KsGNWVdG6BueuNF4,4
AMsySZY0wVU7xdFX8uljiaIgP3Jo,4
AMsySZY108NxJ9hGCTY2MFDyt5dS,8
AMsySZY11YN4aXGoaccFPMBhdmQ4,3
AMsySZY12xVJjnKckZS-UKYKJTB5,2
AMsySZY13nEX7LndgqKlesRsvqw0,11
AMsySZY140CE6vTLIqX2sjKmrSVk,3
AMsySZY153s49fwyb3luXPgSkQ-G,12
AMsySZY16gRt_yUg7YG_il_Ba7pN,12
AMsySZY17AdmFg6C1Ry89bG5eZ24,5
AMsySZY1D1ZrRxiJNcYXOr3O-QAt,10
AMsySZY1D4xhqZtSff1NI0Un0vzu,10
AMsySZY1DGFhqgOOJaOxqE_qxQHU,9
AMsySZY1ENEdIXvLfcsdeLTIzUIe,2
AMsySZY1ESPzV9EA9OPIqzKjoIY8,8
AMsySZY1EtWGEQdaaMcFdooXyonr,6
AMsySZY1Gus6ISiTvt3x-BMhrL_q,2
AMsySZY1I1yShn62vuwufWX4VAO9,2
AMsySZY1JJCsToT3pvhFJkZKi7Zq,1
AMsySZY1JJOvEMxbVsJFv4edyDds,5
AMsySZY1K-Jy1DnPYGb6A-4fcCu_,1
AMsySZY1M0Gbf_lvJwXezKEBhO6p,10
AMsySZY1MVTx7M02PSWi70-7gX7e,3
AMsySZY1MVYtJZMOhbzgnQ_9MntZ,7
AMsySZY1Mhdf7OS0Z5plHCVisAIj,2
AMsySZY1NxuNxpdpkrN4FDmghJeT,6
AMsySZY1OHAi1pj7Cu9t_S1_1Tdi,15
AMsySZY1P1e9ddvw_SvhLnjqgXbi,2
AMsySZY1PnDigvPwfdC4Nx7PQv2n,4
AMsySZY1QCGfmdtEbdZVAWjyssvO,15
AMsySZY1S1Q8i7dkGqfew4tDu4G5,8
AMsySZY1TPtpjwpEYhDwWXIPeS5S,8
AMsySZY1TXrjAFy2wr8FVZSjpRuE,5
AMsySZY1UyoVqoavSEwdPUqpWza3,5
AMsySZY1VMkuq7xfSrxJ24ZviYZV,1
AMsySZY1VvxV6hZFpum1j-8J60S-,7
AMsySZY1WR6DbkIZd3jV2OvJrkSy,1
AMsySZY1WzT6-dbBc60FAff23Amj,7
AMsySZY1XkvheY9gkZ-sF1RAl6ZH,1
AMsySZY1_6jINs8Jz9I7UMFXb2aO,5
AMsySZY1aq6TnCxe8wXJcG3d1LfI,15
AMsySZY1b3GDE5baKB0qYvcfCwA-,8
AMsySZY1bgyMBkpaPHyRtzGYE-pz,2
AMsySZY1dM6BWn-9E-lN922ekTQ9,1
AMsySZY1eQXUmZRaP0rY55K0ohwB,3
AMsySZY1hOsPq3i050HuuQcJPok0,1
AMsySZY1hxcf-Hg9_FTxdzMtiWG2,6
AMsySZY1je4VlAqC-w2DcD2HqvaI,7
AMsySZY1kIyfer-trVDX884thSOX,7
AMsySZY1l1LgWlXmnY-p-9jyNj55,12
AMsySZY1lC6j-IC9uk0A3hXJfNxK,4
AMsySZY1lHCf5t7BX9bAOSLYIASS,5
AMsySZY1n19DLC-2ea40gDJmRbAd,5
AMsySZY1njSec0U9vDw5Sfr3PTWU,12
AMsySZY1pcdrS7X3eDQ57hejTehO,9
AMsySZY1q24X-jugs0u9I4tKnkcz,8
AMsySZY1tBYNlD_P00yOBhObsnIx,8
AMsySZY1vQvLaflCnhFs-EOLhDCN,1
AMsySZY1wVS_jyYuYXCdZ3FUQEFZ,3
AMsySZY1x-Uk8zL1O61mos4YpC-l,1
AMsySZY1xPFh_-gYbyzlOPmryqsA,18
AMsySZY1xuEmUu8lFIayJSKNlox0,6
AMsySZY1yXQ7XQ2lk71fYBpFzkG9,4
AMsySZY1zyhsOhZ51JZUP0Y1uwpN,2
AMsySZY22_qbaPACr0DLhXspOHMw,3
AMsySZY23vX4HflaTmQwujY3K1XO,2
AMsySZY26bNsOYDEiSyiCTfAyyqr,5
AMsySZY27vvILbsZQDAF43o5fLn2,9
AMsySZY29R44G_4bGyDudWC3fpZa,2
AMsySZY2ALa_Fa_m8wENKBMXxLVW,6
AMsySZY2BOIUgmPfislBcJr22JFB,2
AMsySZY2BrSL5JL02HiXjUsQFq8l,2
AMsySZY2DZ9VaDjFQdiULXd_A_jU,2
AMsySZY2Guyk0AZnyJGSc7m_ODr-,18
AMsySZY2IOiyRsfb7CVGDlCjAUue,2
AMsySZY2IUQXYYEXxfY051bSZtjd,3
AMsySZY2JEv_2dJmnonh8EWQi6rU,4
AMsySZY2JnFI4otHzWXW73HUESIP,3
AMsySZY2K6unDVEXmn6LjDSbxoBQ,4
AMsySZY2KYwCjHvRxH4lHhR-zrNX,2
AMsySZY2OmFu01QZl0-JF3TzALrw,11
AMsySZY2PgN5jHV5icxsJe5mOE1x,2
AMsySZY2RrBIRtigonsClhbxxLTU,8
AMsySZY2RxSV-X_CX6cg34Xu0Esd,3
AMsySZY2VHmv3dzndZ81T2ZhOzFr,8
AMsySZY2X6RYVUD54OG-KZXpCSeF,2
AMsySZY2XcIG38zAIEK7XqZb0LLy,4
AMsySZY2YTM0g_wBFUAf1AftLd1P,1
AMsySZY2YoRFs86u8ha5LtpL91S-,8
AMsySZY2ZyA3AZrUKGrpDByuV6m_,4
AMsySZY2a1tSMkRL3ZR0taf0gplh,2
AMsySZY2j5PkYpy7QLAQKwSYbuwz,8
AMsySZY2j83zZZNe9Ii3Zx9zD2dU,11
AMsySZY2kfv41v6XVWHtVtZBSe0w,7
AMsySZY2lGRABXkBe1VdOcRFFxOd,2
AMsySZY2nGi_LysPCi5yMDpYDvuS,6
AMsySZY2pKbNpkC0KxInnoJYvDb6,2
AMsySZY2pX8xVsBTjJha6uMVQOWx,5
AMsySZY2qWwos8G3yK2VcG5I7R_U,6
AMsySZY2qesnikocD29IPpQ1ZBZM,3
AMsySZY2tNM3ivTz9nVwfliZiJ_8,9
AMsySZY2u7iSudQIdRAB4zokFu-8,2
AMsySZY2uqAUvVWJC49UGs7JE48s,7
AMsySZY2v-MthDKYq0XLMClDAdC8,2
AMsySZY2v6qUH9e9mfndOAFDeC6-,2
AMsySZY2wOaVHf6lUtRv4yDkBPZs,3
AMsySZY2wVtKJ7Glp5CqeJByHZPW,1
AMsySZY2x1av2Yfqb8DbfoJ1_Igv,6
AMsySZY2xFvKXPkHECngzZ_aVxqQ,7
AMsySZY2y7TAWqqAY00jA3ul8zi9,8
AMsySZY2yk3jbLiFgJSNxNJCs9Za,1
AMsySZY2zRbSPl5qdPKK9sq1bXpZ,3
AMsySZY320n94IixLiHe_tyqP7iG,1
AMsySZY357DW6wrQ6rzCK2Diaofh,1
AMsySZY378Kd475m_Vz-5dvjOq2n,8
AMsySZY39j7O6uewyC0WZTSStr6m,4
AMsySZY3AWF1TORcp4v3xKhJ25Bx,13
AMsySZY3EIuNlzkCkcDColVBqmOQ,3
AMsySZY3GKkbUXhkmsxViitHyz1t,2
AMsySZY3IFEo76HGx25rpjxi-J1p,1
AMsySZY3InWTT42QEdwX1JVTOPjB,2
AMsySZY3MZ85aI3p1DuWC1whTXGU,7
AMsySZY3MpiiKOIy-yPOULEodfE_,10
AMsySZY3MvKnTGJg6YRSKHJr4_9J,15
AMsySZY3NaGuGmfU1UG8EjHFG4Vq,4
AMsySZY3R-hA-WbE2J_ZC1Ml0EJC,4
AMsySZY3R1pgNcv5GUzZ1f5XHsiv,5
AMsySZY3RRTixr29LnoOWNynT5wp,3
AMsySZY3VUt5k3uQ-koI8yXOCGNj,1
AMsySZY3Vds7JGp42MIuIwkRvrer,4
AMsySZY3WPfwfuhn7ekdr98vCgDZ,2
AMsySZY3Xu9SmhPjy6YRLZjGr7B9,8
AMsySZY3_vLnJTtSKIriDFXX5Xbo,1
AMsySZY3aiaVkNw2xZQp8ByPJG73,17
AMsySZY3cZ9g2WPXufgSbJawY4P7,1
AMsySZY3dF23-AxmG5AqHF1wAryQ,4
AMsySZY3iF69aYq67XVdWKxV-TAT,2
AMsySZY3iLITRlreNmfLEcE_h-1p,5
AMsySZY3iPy2ee56vXCXoR7B5Mcw,11
AMsySZY3ky9UKI04vPhLBINKpqxl,2
AMsySZY3nAgSNbbvra5xsqEMLmD1,4
AMsySZY3oui3n-rpKQBlh4R_EAEG,2
AMsySZY3qlZ339sglTzho7WQEfqd,10
AMsySZY3sZg2uR_IXqjbJZfAxy8b,4
AMsySZY3tozhx2WIDzQaDsQymVcp,2
AMsySZY3uD1ucU-t6Hn5rvcO3Xvk,6
AMsySZY3vAGo7EAEWDgnozPset3q,6
AMsySZY3vPsuSaKLXL-BNSnz5U7H,5
AMsySZY3y5GcLAYDZewQ8Bx_BF7h,1
AMsySZY3zUPsHeTpmEvQb12F2ELM,2
AMsySZY42SyTbgRd-fEDcYhSaher,13
AMsySZY42wMHKXo6dKz_dUeoLtjc,4
AMsySZY44EbpJNyXWrpXsMkEFJO8,17
AMsySZY46n7PlMeBh4o5KU7Exztr,1
AMsySZY47TAOu-vhM6BQsnltLcfD,7
AMsySZY47_pn2nBOBKmWUQ27ErcM,1
AMsySZY49by75kBe_cNbtnNqXJqL,2
AMsySZY4Ca0KZtbV3iKlmOvqaWku,3
AMsySZY4EJR7E7hj9Z7avlogaoZw,2
AMsySZY4ExMJJFkj0NKFlMdnxaX-,2
AMsySZY4I2RtzszRNQWyHGefEbJV,13
AMsySZY4J3VmntPIjnRXFaSDBtph,2
AMsySZY4Jp4l2yL3trGYWsWuWGuy,2
AMsySZY4KcSZmwRCN98rHzpTUK6g,22
AMsySZY4LKsTzvwkGISrYdA0PQce,20
AMsySZY4LP1zlqyIOuS0YDLlrueN,3
AMsySZY4LRMnjz3vixtXpXfpjYbx,12
AMsySZY4OQmv_8jrB258AWPCCABo,14
AMsySZY4OfBxECKrZ1sJVU90d__1,6
AMsySZY4PExg4YjnhcX78ib-mCln,5
AMsySZY4SCq1uSOsSRZNgWvLMAqa,2
AMsySZY4Ue2yn0hfDlzQu06VWR7c,13
AMsySZY4VbrW8NxTGWNh3gYeVrSD,7
AMsySZY4WyXOREMu_v38ELmwLjHJ,2
AMsySZY4XP5Vc98jBiFosw1kvySe,5
AMsySZY4XnIf3DcUqxzc3EUPa9jR,5
AMsySZY4YMNh-zEXs6sl3JORnWYo,3
AMsySZY4YaCDLqLUOz_sEEc9PzTH,5
AMsySZY4ZDTyNxXIsWL-u-bGDALJ,3
AMsySZY4_WO2hDcwhJgXEGQE6GFY,10
AMsySZY4dKVCzSsI5bU5KHLtxyBY,6
AMsySZY4fXUvi3sIMsXesWsp5NN0,6
AMsySZY4gYfSRq47TYBhzFFgae0H,1
AMsySZY4jSQXm2WIUIj5xtULvzSI,17
AMsySZY4k_w9vkCSBGdWy8fVwZds,2
AMsySZY4lJbf24aZkY493jnlDTV3,2
AMsySZY4lkKFbG0W_uK-TLPbr2xj,18
AMsySZY4q4Rkkvo8DaWr09QZmdI_,4
AMsySZY4tT4VJVhKGFmz6U0ALW82,2
AMsySZY4ulZQR4nzXcOVioupSVY1,4
AMsySZY4w24r-agkAQt5suu2lVA9,6
AMsySZY4xLI5bbtSWMtxt_Kz7Igg,1
AMsySZY4xuS5qriI65nuRjK8F2OM,4
AMsySZY4yElcX8XPE4mnXRgLYoyU,5
AMsySZY4yy3Zno_-iUTUP7uWnEBu,9
AMsySZY50YIULO4vNRSMppKwKtxC,6
AMsySZY55Evpvo_Mzj43eY8HAAD7,8
AMsySZY56i29N3MncvVQ3syrdvMP,3
AMsySZY573t1P3gL4iw04m9cA36H,12
AMsySZY5ALpwgVQYRr-drgwAC-vU,1
AMsySZY5AmBKoEJQbaW86SKN70Qi,4
AMsySZY5EdTqV28E0fhya30Rj_IS,2
AMsySZY5Je3mELmn8NrSPHoZB6S9,3
AMsySZY5MHQQp2-MHcbXUkDfo8l5,7
AMsySZY5NAKXB9i2mUFb1_tHVOPT,15
AMsySZY5OTZuhEXp0GrnAAHw65TT,8
AMsySZY5PIfv2kq5MJPdMmS8XlHD,3
AMsySZY5PX3OQPtIeGnhCS21JXMh,9
AMsySZY5PntRBhbC_xjg-SYOk8zm,5
AMsySZY5QCYYehHKVu-rywtu0to7,1
AMsySZY5Qi1Va7cPitLUqaByE6VJ,9
AMsySZY5QsLXJg_RBl-PwbAG01aC,4
AMsySZY5SwB-y1IayAB45_yCuNi9,6
AMsySZY5T3SkZD_z3QH6uSWkpJy6,4
AMsySZY5TgsdzwI0tq4zjiB8uvDo,3
AMsySZY5WimqVDvU0rcBELKXtBHT,5
AMsySZY5XUbLH-PX5g5uXOCuBpZV,11
AMsySZY5Zunh7nhqsBvzVYpHGSCW,2
AMsySZY5_-42PpAlC_Hef_Ew_vjT,2
AMsySZY5_Z9gzWa-0kMEMW8nVyfe,16
AMsySZY5bnCvC9mzXJ_5ZHEaQ2RP,4
AMsySZY5jhpffHyRPPo3pOTUXpfv,6
AMsySZY5lRhh72okjjiP2JIwwSPs,12
AMsySZY5oKIYswXmwbYeQUvPX0c1,15
AMsySZY5tYFyyMsgWFVBZDW20B7L,4
AMsySZY5tiNLmmxVoo7wynoudG6W,2
AMsySZY5uI1zLKX7beX6g6rd9zAN,3
AMsySZY5xAtf9mJSMQJBBdvptan6,4
AMsySZY5xMoswAkT-ahNhsrykcNI,2
AMsySZY5xzix-kw534p6CnabnG3L,7
AMsySZY5z5FdCFX4cZyJfwpC14nH,17
AMsySZY602Oja-GUePSodx6wrRNW,13
AMsySZY64KmxVyTPofTBlWJB8Y9j,7
AMsySZY65Qoxkj1HVRY1e3RGy_wb,2
AMsySZY66a-D7ctUhpdmIRJBjhBm,4
AMsySZY66pAiSj-lfo8-yBFxsGDu,1
AMsySZY67FIjt7zLzCwBnv2jIF7C,2
AMsySZY69A-v81NsROVcwUgZndQW,4
AMsySZY69CRTlGU-9oB3iZAKuLmp,4
AMsySZY6CK-1gD543D-No5oPVYzB,4
AMsySZY6DDunYYtFofkp00ml-yRw,2
AMsySZY6EYNr_U5TBKc8lSj14_ch,1
AMsySZY6FDzycSdQoIzNap9px61Q,2
AMsySZY6Ff7hf0Lkqm9ax1vN3qyF,1
AMsySZY6Fww-g-rV_NgaSfFuj9Xv,12
AMsySZY6LjqJtv-UsS1SjxJOCAfE,2
AMsySZY6Q6zH0cJxaV7eZ9bEvW_s,7
AMsySZY6RfaOCvYS9OxKmhQVG7Gb,8
AMsySZY6T0ZM2xNfJxMDc1IIopZY,1
AMsySZY6TXDUCGwyDNoW-pIjnrf7,6
AMsySZY6UD2ZEm-Gf9ZyFi8KceP2,4
AMsySZY6W-isfVjqonjGZO20bada,11
AMsySZY6WeOtAICjm5HDM-TWO1sq,7
AMsySZY6Wiq3RRK_3I_6CFndzYcj,16
AMsySZY6Y9AmJR9LN5TdVBYmDk4G,4
AMsySZY6a9J6bh219BQbnUxiBDR0,2
AMsySZY6ab1GRoORKPDKVfeV44C8,9
AMsySZY6bWzE1bT8QNColQmxH6Vb,9
AMsySZY6b_rNCRIiFYrcDwSabqPa,3
AMsySZY6bg7jX-6j5uxUmWdOn4d9,4
AMsySZY6cYLtjH92vCI8IxYPlOBN,4
AMsySZY6dEhJf2WTsC8pnsGkqd4f,3
AMsySZY6gyVdnpxR9nYHGdIXIiNG,1
AMsySZY6j5pSpScDDgEwt1eWPLX9,9
AMsySZY6k78nI2ihc6P7rdGwTibT,9
AMsySZY6l9gb-o0ZzigkGU-DRMBk,2
AMsySZY6nwg4fqwT9OxoUY52hHUh,2
AMsySZY6qCkOahE7PsfxQF-jKAug,8
AMsySZY6rTKvYzfGVx16ZEoqEyzp,3
AMsySZY6rjIPhVDScOvvJ00c3wEp,3
AMsySZY6rzK3Q30fWDOY3JLcHz-3,2
AMsySZY6tbzcXRjj3uNf947uCuPa,8
AMsySZY6tqf2nLPJVcmaEw_YDzgG,8
AMsySZY6vaUQrPzwNCaziGedQTQ6,2
AMsySZY6vgsrTal0g2v37nFd5ZFO,2
AMsySZY6wk3lVVm0N4wVQrwPp9dr,13
AMsySZY6xIZUMoFXQfUODqHZNRfe,2
AMsySZY72UYgJucJbBYW_wCEhgxM,9
AMsySZY72vpS9IV-rQs6tem3SmOh,8
AMsySZY74IxqNZLQ6CbiI_4lShRC,4
AMsySZY76N93b2HtNQB8IjmHbLZS,3
AMsySZY77UpgeHJYJ2TPbslolrtD,2
AMsySZY793PumyAjsOIn4dIN80G2,15
AMsySZY79Te7hb344Nke257vwgsz,7
AMsySZY7ACiWBj7uSXPFEvxMOWL-,2
AMsySZY7Aq41J6pMOfknR7crv4FK,4
AMsySZY7FlYEBgwgrdaU7HOlQeo8,4
AMsySZY7HK3LBpxiUjWaaIw9eL57,8
AMsySZY7I9kcoNFIAVOezQpxgIhw,10
AMsySZY7J7oJbGwLKn_SpQVkKJPV,2
AMsySZY7KDkDNZBZrKL9ZmTwGKLQ,3
AMsySZY7MI77SZWtDmWznzuXGG7-,4
AMsySZY7NIZzeQKgupiC95nZnEwy,5
AMsySZY7QNPKWByzXVU-g9YfOwqA,5
AMsySZY7UPUw76ktN7KOan1nbY7V,4
AMsySZY7VOYNZXmlVVdqscdCBfcq,1
AMsySZY7ZtJ-LEI-j3ykikueF6Bs,8
AMsySZY7Zyf4CAZHI3qjk0dZkI3T,2
AMsySZY7a_iR4XCOUF9R-kGP0m3e,2
AMsySZY7cSkye7SOHvijr8JAbwcH,14
AMsySZY7djLWSJAUVLYQGl2CVsk_,6
AMsySZY7eNGiGm6ijO2unF1pu5De,2
AMsySZY7hISbSTPONSSyT8WOwyvn,13
AMsySZY7jQaejy2q-_vuLuHlpJEJ,6
AMsySZY7k_n_KgYPY7F6wOkRONr2,5
AMsySZY7l6f9aQlzbfieFp3CF9vp,7
AMsySZY7mSGgc5gfoWOXM9bgP53M,7
AMsySZY7moi8Zge5OxBvc_Ey8yWm,18
AMsySZY7mxaKygH8wh4GgNh29ldg,3
AMsySZY7naGXODzFOHSlfuPjCTJ5,2
AMsySZY7nrYcpYoLkNzGt21r3vEu,3
AMsySZY7oc1xPZSI0WvyD5kHGmvP,2
AMsySZY7pj6_CnvT5U4msOftFHtO,11
AMsySZY7qsMDxAxRCGRaCTsS6hDt,11
AMsySZY7rJGbMwEdgbKLm15r_QMk,11
AMsySZY7rUDD-DsAO9VCpbIKsuGD,7
AMsySZY7sXTe1dVgFIZffuPQz4_l,2
AMsySZY7t9qxJlyEp_UIOtbYDvE3,4
AMsySZY7wgrBSisQNZimlJwt9Ovc,8
AMsySZY7xnX1gwxSFGllsM2XTrpF,1
AMsySZY7ze8eCurpW3y33a428UWs,10
AMsySZY8-PS-PBiV2mS3_hHxjO43,2
AMsySZY80oK-OpEcwv7UyJ-zYoaP,2
AMsySZY81G4xHkKYbQ2MXi1o1Csv,4
AMsySZY81Qj18OOfCXl2Vjezqzsr,10
AMsySZY879-3vsODxNG3ISuVuy6N,2
AMsySZY88I280BLkjuTtAbEaQMSb,4
AMsySZY8AwOfnv5aHlsrbEZLdjb1,1
AMsySZY8B2-zThWB47KSmWc25eTQ,1
AMsySZY8BFa9aeNKNhhLp1melaAa,11
AMsySZY8D5d8jW1lbQGIqbJxGNUE,5
AMsySZY8Eh9eipMCbU1P5zZNzayA,4
AMsySZY8FJYDhW7tGc57XG33Isz_,10
AMsySZY8K5NzgnczTjiCxwAAb5hk,7
AMsySZY8KFheBlUaG2FGBf4cQeoO,5
AMsySZY8KYzgGkQZD9Z9PvlPwY9w,19
AMsySZY8K_MBXn4NX7djvc9NKYhP,3
AMsySZY8NJ-KFP8JCO7VFjGr0ny1,5
AMsySZY8NnU9E2n49FinVPTwXjP7,3
AMsySZY8PAU-9IFWaxKp3TywhOaO,11
AMsySZY8PVckO6yzBEdf1mKjU_UY,6
AMsySZY8RonyFo4BNgPuEXza2kci,15
AMsySZY8TkXeZTbPt-1bbkoXz8h8,4
AMsySZY8UoX-OTjhvlRWZOTGaGaV,4
AMsySZY8VHhkRK38VRtgHz04uA14,4
AMsySZY8_Ci8jAg6hlWWSHWr9lXW,3
AMsySZY8_D5F44Uxw6swkpFrqNtv,6
AMsySZY8_asqnfNJjbKFgxEVsVCr,4
AMsySZY8avgPqmXDm-NMY_UAnin-,1
AMsySZY8ayOck3hQAZLcij65Dn2E,16
AMsySZY8bJaw_E_l-NHZnhYrluY4,6
AMsySZY8buTByZgwxWca22vnxTK8,2
AMsySZY8dFe71GaQg85awAKl2GSk,4
AMsySZY8dcWFAXmxSULifMRxDWfc,4
AMsySZY8dhz8Y8xX5V27kEA7HxGZ,1
AMsySZY8fjqDo8Rcl0X_dEc4CEWf,4
AMsySZY8g_cYRKuiOlNn4qceJgiD,2
AMsySZY8ijPyAPwNuvD4JhWkmhfa,9
AMsySZY8ijzr8z2ei2lea1jvDfs1,5
AMsySZY8ioJzRJxeftuPVhea9hUm,5
AMsySZY8j2e0FVp19PTUcWKbAuw-,2
AMsySZY8kB-0s2TRX7pbVcvMmlU1,2
AMsySZY8noCByX8Ne_rNivx7y5af,4
AMsySZY8oyldQre4eRgxT3vTOvTB,2
AMsySZY8qkSLZT6x1HXzWvFJUmOv,25
AMsySZY8rw8wVspizfKScYOaR8_2,4
AMsySZY8sU8n3kNJcyMndlmDOF67,18
AMsySZY8scl_FFaYqAP47oAGr8Bo,1
AMsySZY8woglIeCw9KjGf_lcXcof,8
AMsySZY8x6nbCifZ6b7xUmxQnVwY,15
AMsySZY8xG-EmobcribvPlGS9MCj,5
AMsySZY8ycXxCqWotfRxm3MwJfhd,7
AMsySZY8yg4Y0-1faKEr7Jf8kBhE,2
AMsySZY8z48lzHpt7di0gtqjYORz,10
AMsySZY92NTajESHgbAHF89fyTrI,4
AMsySZY96EIIuAiriFyr5xSdC6eH,2
AMsySZY9BBlpIcKCTQW4n5nGNc3H,1
AMsySZY9BSRc0dGiwTzJN6yHha-E,9
AMsySZY9BTzvtz6IgzcxWT4T9nWv,1
AMsySZY9DxERn4-lF7KYmm26ISWO,3
AMsySZY9FPhpfle9__WUnZBA972p,9
AMsySZY9Gbgic5RJSjlpy5d2NHc2,4
AMsySZY9IfzTkUj-yEp8M_TGJ9Zh,8
AMsySZY9Iw_YCm1gppBkY_dTpQRn,1
AMsySZY9JZXxQJI4mO4uPZTQXusQ,1
AMsySZY9LlyVu5xpZ1lfUpXyCXv3,3
AMsySZY9MoOuTx0OWSdfdw8xPhK_,1
AMsySZY9NHcEqP7ADzGNGBSnI3kd,6
AMsySZY9PBPO1ACL6Xg-AQ-ZUPJH,2
AMsySZY9QEUH936-6RaoKJhHG9om,2
AMsySZY9R3g60Id_XHb9NV8sPmV7,6
AMsySZY9Rq-2FpxzGZypWW7OPwJp,6
AMsySZY9V73jUOKmTuxZYCW_Lj8_,3
AMsySZY9VmD1TrM7N-vZ93Vw3IGf,4
