Date,Advertiser,Advertiser Currency Code,Inventory Contract,Impressions,Clicks,Advertiser Cost (Adv Currency),Media Cost (Adv Currency)
13/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,1,0,"0,045722217810399","0,032"
13/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,289,0,"2,827,450,553,686,280","1,977,602,836,164,240"
13/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,35,0,"0,608402501678219","0,425686661490816"
13/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,29,0,"0,504063490299144","0,352682797439808"
13/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,18953,30,"22,400,208,194,445,400","15,669,573,341,601,300"
13/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,13064,6,"26,019,266,273,727,400","18,206,207,043,909,400"
13/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Numbate_Mercedes Audience_Floor: £5_SmartRTB_TheTradeDesk_Mercedes_UK_320x50,30248,67,"27,828,349,139,965,300","1,946,296,539,130,120"
13/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,34254,510,"64,749,196,637,068,500","45,324,486,822,963,300"
13/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,51735,821,"95,210,070,328,699,400","66,647,121,542,138,800"
13/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",5,0,"0,070821589139135","0,049547230219872"
13/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £8_AdX_TTD_AODWide_UK_970x250, 940x250, 970x90",0,0,0,0
13/12/2016,Mercedes-Benz_UK_Zenith,GBP,,587979,888,"19,676,151,942,636,500","12,219,712,323,434,800"
13/12/2016,RBS_UK_Zenith,GBP,,16605,86,"12,009,739,933,671,000","8,380,361,338,456,530"
14/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,21,0,"0,304252298692148","0,212859374770852"
14/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,673,1,"17,546,711,980,927,600","1,227,894,722,720,190"
14/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,22488,1,"90,932,133,214,934,900","63,526,773,657,981,400"
14/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,30917,24,"25,885,462,460,005,300","18,102,549,679,327,100"
14/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Sport_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,339,0,"2,460,192,589,107,240","1,720,240,453,828,450"
14/12/2016,COTY_UK_ZENITH,GBP,PMP_InMobi_MultiURL_Hugo Boss__Floor_Rubicon_TTD_AODWide_UK_320x480,35802,542,"50,812,182,010,572,700","35,651,988,081,919,400"
14/12/2016,COTY_UK_ZENITH,GBP,,45354,8,"47,706,042,615,706,700","3,342,501,091,604,330"
14/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,392,0,"12,327,544,942,853,800","8,627,098,135,426,930"
14/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,304,0,"2,977,509,414,726,640","2,082,558,400,319,660"
14/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,22,0,"0,382804347051718","0,267840274692672"
14/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,28,0,"0,48689295607566","0,340668818523792"
14/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,19163,29,"22,541,043,565,733,300","15,768,028,619,120,400"
14/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,13013,7,"259,448,718,621,184","18,154,151,069,742,900"
14/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,33733,485,"63,242,870,472,768,800","44,270,057,363,898,700"
14/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,52969,727,"96,730,224,198,911,300","67,711,230,405,843,900"
14/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",0,0,0,0
14/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £8_AdX_TTD_AODWide_UK_970x250, 940x250, 970x90",0,0,0,0
14/12/2016,Mercedes-Benz_UK_Zenith,GBP,,575320,864,"19,337,117,150,997,600","12,012,471,287,439,800"
14/12/2016,RBS_UK_Zenith,GBP,,14403,252,"11,099,134,041,635,400","77,463,918,272,039,400"
15/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,7,0,"0,102057899612899","0,071401138913104"
15/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,568,0,"14,902,621,222,520,000","10,428,643,601,331,300"
15/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,39606,4,"20,405,303,069,237,200","14,261,396,465,802,100"
15/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,25959,6,"2,714,224,474,604,080","18,984,955,388,907,500"
15/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Sport_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,288,0,"2,104,344,373,183,500","1,471,418,819,660,410"
15/12/2016,COTY_UK_ZENITH,GBP,PMP_InMobi_MultiURL_Hugo Boss__Floor_Rubicon_TTD_AODWide_UK_320x480,29038,328,"42,429,245,303,645,000","29,684,131,347,069,100"
15/12/2016,COTY_UK_ZENITH,GBP,,45598,14,"43,812,812,914,565,800","30,643,312,944,580,300"
15/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,371,0,"11,669,009,108,179,200","8,166,223,416,906,270"
15/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,308,1,"290,387,138,387,978","2,030,975,567,734,550"
15/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,24,1,"0,418001138427736","0,29246579438648"
15/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,26,0,"0,453006286277049","0,31695814780201"
15/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,19317,26,"22,992,780,834,947,200","16,084,072,480,203,900"
15/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,9686,4,"25,456,348,810,309,900","17,814,002,212,260,600"
15/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,36365,571,"65,371,509,743,817,600","45,760,106,470,334,200"
15/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,54172,843,"94,611,575,780,921,300","66,228,174,904,137,000"
15/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",4,0,"0,071402617160817","0,04995933291206"
15/12/2016,Mercedes-Benz_UK_Zenith,GBP,,575939,827,"19,640,124,396,232,400","12,178,235,813,264,300"
15/12/2016,RBS_UK_Zenith,GBP,,10876,166,"82,345,164,495,003,500","5,746,650,274,542,600"
16/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,9,0,"0,131015552212008","0,091659663048526"
16/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,805,0,"21,088,598,700,591,500","14,757,444,549,428,200"
16/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,35186,2,"18,050,923,568,542,400","12,615,595,193,256,000"
16/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,28990,10,"29,919,050,968,821,900","20,926,826,691,143,200"
16/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Sport_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,151,0,"1,367,046,337,951,570","0,956072388844965"
16/12/2016,COTY_UK_ZENITH,GBP,PMP_InMobi_MultiURL_Hugo Boss__Floor_Rubicon_TTD_AODWide_UK_320x480,26979,294,"39,722,373,520,579,300","27,790,306,707,057,200"
16/12/2016,COTY_UK_ZENITH,GBP,,48965,13,"45,799,942,351,943,100","32,032,082,699,624,600"
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,384,1,"12,086,006,086,120,100","8,458,023,658,008,030"
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,4,0,"0,184451657283498","0,129093489964506"
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,305,0,"2,893,667,723,481,920","2,023,830,324,523,500"
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,16,0,"0,28073851772871","0,196425934731096"
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,20,0,"0,350630949659765","0,245327879941161"
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,18139,28,"2,174,546,709,306,930","15,211,499,614,060,200"
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,10039,9,"26,664,422,188,859,700","18,659,390,987,617,000"
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,34706,568,"6,383,863,911,342,910","44,687,095,864,846,900"
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,54032,860,"96,397,987,295,699,500","67,478,664,321,261,200"
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_Audiences:High Net Worth Individuals_Fixed £10.13_AdX_TTD_AODWide_UK_160x600, 300x250, 728x90",1,0,"0,014683484503225","0,01027274774812"
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_Audiences:Performance Car Seekers_Fixed £10.13_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",0,0,0,0
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",3,0,"0,026512318999478","0,01854153576701"
16/12/2016,Mercedes-Benz_UK_Zenith,GBP,,560845,859,"18,922,271,332,513,000","11,744,899,177,467,600"
16/12/2016,RBS_UK_Zenith,GBP,,9987,182,"78,738,376,660,013,600","54,954,253,973,690,800"
17/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,137,0,"4,110,553,568,874,040","2,876,612,969,585,980"
17/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,28652,7,"14,628,048,790,119,400","10,223,381,580,794,200"
17/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,26722,10,"28,370,074,425,803,800","19,843,905,485,207,500"
17/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Sport_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,46,0,"0,411349072737168","0,287683554377994"
17/12/2016,COTY_UK_ZENITH,GBP,PMP_InMobi_MultiURL_Hugo Boss__Floor_Rubicon_TTD_AODWide_UK_320x480,33775,566,"49,079,263,238,016,000","3,433,634,990,091,100"
17/12/2016,COTY_UK_ZENITH,GBP,,44345,12,"42,971,363,346,298,800","30,054,846,159,935,300"
17/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,384,0,"12,056,901,848,416,400","8,437,660,758,940,260"
17/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,1,0,"0,045722345079381","0,032"
17/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,313,0,"2,927,832,974,164,920","2,047,708,629,436,250"
17/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,25,0,"0,437881216196804","0,306375276866339"
17/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,16,0,"0,280243978365953","0,196080177194458"
17/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,17936,28,"21,304,959,573,425,200","14,903,306,903,679,300"
17/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,10831,11,"27,120,163,364,896,900","18,977,986,972,495,600"
17/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,30882,438,"53,916,421,445,240,500","37,741,535,961,190,500"
17/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,63412,748,"10,606,358,880,520,600","74,244,592,718,940,300"
17/12/2016,Mercedes-Benz_UK_Zenith,GBP,,542623,957,"17,691,290,576,619,200","11,043,947,215,799,300"
17/12/2016,RBS_UK_Zenith,GBP,,5534,78,"44,845,726,203,026,600","31,302,308,497,934,100"
18/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,2,0,"0,035847523276546","0,025081955563608"
18/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,74,0,"2,220,288,077,816,530","1,553,783,836,402,140"
18/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,27822,1,"14,243,271,555,120,200","99,545,286,755,235,900"
18/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,26366,4,"27,195,527,291,547,200","19,021,942,931,469,800"
18/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Sport_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,224,0,"2,008,147,353,677,170","1,404,434,821,671,170"
18/12/2016,COTY_UK_ZENITH,GBP,PMP_InMobi_MultiURL_Hugo Boss__Floor_Rubicon_TTD_AODWide_UK_320x480,30596,526,"44,303,715,115,187,400","30,995,289,423,957,600"
18/12/2016,COTY_UK_ZENITH,GBP,,49655,11,"49,333,036,267,184,700","34,505,023,748,954,600"
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,422,2,"13,264,683,222,642,500","9,282,896,021,625,230"
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,0,0,0,0
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,345,0,"3,193,792,775,993,400","2,233,701,571,442,090"
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,24,0,"0,419825087668264","0,293741824750915"
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,20,0,"0,349854239723554","0,244784853959097"
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,17534,35,"20,819,094,512,068,900","14,563,441,984,378,500"
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,10961,2,"27,439,423,494,981,000","19,201,403,519,851,000"
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,27980,333,"47,604,728,363,359,600","33,323,346,010,143,000"
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,67622,639,"11,223,468,636,437,400","78,564,365,697,306,900"
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_Audiences:Auto Enthusiasts_Fixed £16_AdX_TTD_AODWide_UK_970x250, 940x250",0,0,0,0
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_Audiences:High Net Worth Individuals_Fixed £10.13_AdX_TTD_AODWide_UK_160x600, 300x250, 728x90",0,0,0,0
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_Audiences:Performance Car Seekers_Fixed £10.13_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",1,0,"0,016008482579431","0,01120028098596"
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",21,0,"0,164265056281843","0,114866615616834"
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £8_AdX_TTD_AODWide_UK_970x250, 940x250, 970x90",1,0,"0,011565859676705","0,00809044157988"
18/12/2016,Mercedes-Benz_UK_Zenith,GBP,,412753,873,"16,154,019,778,074,700","10,027,154,831,699,800"
18/12/2016,RBS_UK_Zenith,GBP,,11953,219,"100,070,861,582,314","69,856,172,593,812,000"
19/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,11,0,"0,19716879488739","0,137955947411946"
19/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,817,0,"24,516,589,906,777,800","17,156,999,999,999,600"
19/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,108588,10,"59,953,585,068,680,800","41,905,996,783,605,900"
19/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,53134,16,"56,933,828,248,104,000","39,823,601,466,763,900"
19/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Sport_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,507,0,"4,545,894,178,479,260","3,179,255,205,653,470"
19/12/2016,COTY_UK_ZENITH,GBP,PMP_Hearst_Cosmopolitan_ROS_Fixed_Rubicon_TTD_Hugo Boss_UK_300x600,604,0,"14,085,850,769,863,800","9,856,682,174,345,610"
19/12/2016,COTY_UK_ZENITH,GBP,PMP_Hearst_Cosmopolitan_ROS_Fixed_Rubicon_TTD_Hugo Boss_UK_970x250,404,0,"15,126,476,879,914,000","10,586,255,037,353,100"
19/12/2016,COTY_UK_ZENITH,GBP,PMP_InMobi_MultiURL_Hugo Boss__Floor_Rubicon_TTD_AODWide_UK_320x480,55109,946,"80,006,848,669,980,100","55,973,613,662,865,200"
19/12/2016,COTY_UK_ZENITH,GBP,,47505,13,"49,358,987,070,210,900","34,524,217,764,392,500"
19/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,403,2,"12,668,964,251,556,200","8,865,999,999,999,870"
19/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,4,0,"0,182889338582692","0,128"
19/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,320,0,"2,958,778,870,469,660","2,069,333,383,534,500"
19/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT Sport_btsport.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,14,0,"0,243596071048036","0,170438069051665"
19/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_BT_bt.com_Floor: £10_AdX_TheTradeDesk_Mercedes_UK_Large,15,0,"0,26115877748359","0,182726307917344"
19/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,17640,28,"21,200,634,181,630,500","14,830,459,951,683,300"
19/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,10668,8,"27,149,787,320,784,900","18,998,824,078,992,900"
19/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,36267,511,"63,943,284,358,109,100","44,760,347,615,601,000"
19/12/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,56746,704,"96,033,309,936,801,700","67,223,389,893,060,400"
19/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £2_AdX_TTD_AODWide_UK_120x600, 160x600, 300x250, 728x90",19,0,"0,136181085018244","0,095219152358708"
19/12/2016,Mercedes-Benz_UK_Zenith,GBP,"PMP_The Telegraph_telegraph.co.uk_ROS_Fixed £8_AdX_TTD_AODWide_UK_970x250, 940x250, 970x90",1,0,"0,011565859676705","0,00809044157988"
19/12/2016,Mercedes-Benz_UK_Zenith,GBP,,381225,728,"16,231,668,141,734,800","99,224,243,579,296,300"
19/12/2016,Omega Pharma_UK_Zenith,GBP,,41,3,"0,148828308819506","0,100627099658117"
19/12/2016,RBS_UK_Zenith,GBP,,26,0,"0,224924675672978","0,157026319715136"
20/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,831,0,"14,862,733,095,807,700","10,399,177,413,094,100"
20/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Fashion_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,1628,1,"48,854,842,703,421,900","34,189,127,136,361,000"
20/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,176838,22,"10,560,107,837,842,600","73,819,817,325,043,000"
20/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_ROS_Floor_Rubicon_TTD_AODWide_UK_970x250,122727,46,"13,740,425,361,706,600","96,112,974,760,490,800"
20/12/2016,COTY_UK_ZENITH,GBP,PMP_Guardian_MultiURL_Sport_ROS_Floor_Rubicon_TTD_AODWide_UK_300x250,2218,0,"19,838,231,365,084,200","13,874,106,818,558,500"
20/12/2016,COTY_UK_ZENITH,GBP,PMP_Hearst_Cosmopolitan_ROS_Fixed_Rubicon_TTD_Hugo Boss_UK_300x600,1013,0,"24,844,691,895,827,200","17,385,516,489,322,900"
