Date	Advertiser	Advertiser Currency Code	Inventory Contract	Impressions	Clicks	Advertiser Cost (Adv Currency)	Media Cost (Adv Currency)
07/04/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard	33022	371	958.49479116254243	670.94708179057268
07/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	1	0	0
07/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	11458	194	168.19877300841664	116.31179348952328
07/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	12084	178	176.80921525042366	122.26123346413504
07/04/2017	Mercedes-Benz_UK_Zenith	GBP		1665026	2104	7337.4558758155294	4447.3841547443462
08/04/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard	28953	411	846.7033548371778	592.69299145722165
08/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	10669	176	163.00074983478433	112.76127578489256
08/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	12368	251	182.44224880903073	126.15706908178704
08/04/2017	Mercedes-Benz_UK_Zenith	GBP		1631306	2250	7144.0117888068077	4327.9369001802324
09/04/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard	27084	370	792.19644990362755	554.53811660574223
09/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	9781	156	175.1052181243251	121.34564709185982
09/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	11598	230	171.0625688485777	118.28768130503802
09/04/2017	Mercedes-Benz_UK_Zenith	GBP		1638941	2449	7111.2747021122521	4294.6907974553865
10/04/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard	33691	346	984.56275041835639	689.19467306825748
10/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
10/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	13650	266	204.25297825827935	141.26536460034162
10/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	9557	160	140.78890962712618	97.353502048354426
10/04/2017	Mercedes-Benz_UK_Zenith	GBP		1656536	2151	7167.5303320939119	4316.6014437627464
10/04/2017	RBS_UK_Zenith	GBP		0	0	0	0
11/04/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard	32869	317	958.33876995622508	670.83786682765242
11/04/2017	John Frieda_UK_Zenith	GBP		2	0	0.000365649339465	0
11/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	9906	156	170.5431766346588	118.14092784482172
11/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	11875	190	174.62853391506811	120.75394875337735
11/04/2017	Mercedes-Benz_UK_Zenith	GBP		1742363	2233	7335.4426807509212	4411.8040218662996
11/04/2017	Omega Pharma_UK_Zenith	GBP		4	0	0.003293173031868	0
12/04/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard	653	15	19.028772567446876	13.32015524956556
12/04/2017	John Frieda_UK_Zenith	GBP		2	0	0.000363395458882	0
12/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
12/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	9668	139	170.39352146746648	118.07331430595916
12/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	11943	200	174.61780619064812	120.74761475252667
12/04/2017	Mercedes-Benz_UK_Zenith	GBP		1747117	2286	7349.7721046440721	4424.4166012770354
12/04/2017	Omega Pharma_UK_Zenith	GBP		4	1	0.003290201354921	0
12/04/2017	RBS_UK_Zenith	GBP		169665	514	689.91887903976366	473.32233067809746
13/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
13/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	9372	167	164.61050115412945	114.06327379822668
13/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	12387	201	180.4720733647237	124.79231818666213
13/04/2017	Mercedes-Benz_UK_Zenith	GBP		1723167	2295	7299.9717232088973	4407.9399644808952
13/04/2017	Omega Pharma_UK_Zenith	GBP		1	0	0.000238555930687	0
13/04/2017	Oracle_UK_Zenith International	GBP		238103	203	753.20283804625185	211.58262009755349
13/04/2017	RBS_UK_Zenith	GBP		179511	492	704.94602175947143	483.32511363117956
14/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
14/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	8799	170	155.64030431145679	107.83018339393227
14/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	12990	231	189.6749493688206	131.12188235770467
14/04/2017	Mercedes-Benz_UK_Zenith	GBP		1720998	2358	7280.5513336246243	4397.4086108392625
14/04/2017	Oracle_UK_Zenith International	GBP		270542	293	856.69662657741217	243.79932424155337
14/04/2017	RBS_UK_Zenith	GBP		178966	506	700.98797924253298	480.55246130291244
15/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	8542	124	150.97882453823976	104.60162678221407
15/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	13314	288	194.0724228907001	134.16178738679552
15/04/2017	Mercedes-Benz_UK_Zenith	GBP		1726917	2773	7284.2377938438423	4398.1747998787069
15/04/2017	Omega Pharma_UK_Zenith	GBP		0	2	0	0
15/04/2017	Oracle_UK_Zenith International	GBP		267025	302	832.26525703355652	242.21747607255477
15/04/2017	RBS_UK_Zenith	GBP		179866	484	700.68623043309744	480.30700024370796
16/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
16/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	8591	135	151.96922576886421	105.28877945954268
16/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	13283	264	193.60552696694529	133.83902771253414
16/04/2017	Mercedes-Benz_UK_Zenith	GBP		1724599	2758	7295.5782181127145	4418.6187882525765
16/04/2017	Oracle_UK_Zenith International	GBP		283544	341	879.66953739955316	256.46890565085151
16/04/2017	RBS_UK_Zenith	GBP		179498	535	699.94638534459531	479.81083188024512
17/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
17/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	10419	169	183.56655191500837	127.17585565441039
17/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	11219	195	163.38223097825631	112.94539556273902
17/04/2017	Mercedes-Benz_UK_Zenith	GBP		1737004	2595	7300.4255932026906	4425.7983570680273
17/04/2017	Oracle_UK_Zenith International	GBP		304157	301	936.22811002864312	272.67215194354032
17/04/2017	RBS_UK_Zenith	GBP		174043	540	699.9901780815657	480.15602820398808
18/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
18/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	11299	210	200.01120979147546	138.57958785701205
18/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	12595	183	200.18230258584569	138.53551361798142
18/04/2017	Mercedes-Benz_UK_Zenith	GBP		1748954	2429	7299.2413904126031	4412.3276500896896
18/04/2017	Oracle_UK_Zenith International	GBP		315745	256	962.04628485468952	283.1773863735326
18/04/2017	RBS_UK_Zenith	GBP		167879	448	696.70697994282601	478.23275055731382
19/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	11335	206	200.00533861884211	138.60200593591614
19/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	14078	241	199.98699919347081	138.24991855346055
19/04/2017	Mercedes-Benz_UK_Zenith	GBP		1790874	2378	7329.8791471075807	4417.0771485011596
19/04/2017	Oracle_UK_Zenith International	GBP		309129	263	942.25794328527793	272.94061715898465
19/04/2017	RBS_UK_Zenith	GBP		163894	516	698.69000123808071	480.04393802705793
20/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
20/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	18862	404	334.92453090935043	232.10190839288962
20/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	25527	381	365.21240804918518	252.47464523749533
20/04/2017	Mercedes-Benz_UK_Zenith	GBP		1734978	2182	7283.2290780761142	4392.8264064693018
20/04/2017	Oracle_UK_Zenith International	GBP		301118	271	932.14925106127732	268.80848590497322
20/04/2017	RBS_UK_Zenith	GBP		171633	742	698.96400422674242	479.75996618625484
21/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
21/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	17506	349	310.23227372471384	214.99125323549949
21/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	24524	358	389.72171017071584	269.76335438302383
21/04/2017	Mercedes-Benz_UK_Zenith	GBP		1446648	1836	5803.4553919941626	3508.0247129684415
21/04/2017	Oracle_UK_Zenith International	GBP		295917	270	923.71790048157654	262.21755449062865
21/04/2017	RBS_UK_Zenith	GBP		153503	598	701.41414984081835	482.50020366611138
22/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
22/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	6093	112	108.52186316243199	75.209722172347155
22/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	22616	315	359.38630407822793	248.76581116937472
22/04/2017	Mercedes-Benz_UK_Zenith	GBP		1435042	2083	5752.6094640839381	3480.6559352346924
22/04/2017	Oracle_UK_Zenith International	GBP		291214	274	908.58465761861441	260.61962852252685
22/04/2017	RBS_UK_Zenith	GBP		138713	480	701.31205372621908	483.24864097906424
23/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	14931	255	265.65120803737161	184.10427979287025
23/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	27594	405	438.50845855695224	303.53399999999993
23/04/2017	Mercedes-Benz_UK_Zenith	GBP		1442256	2100	5773.8510563692406	3488.9543487433996
23/04/2017	Oracle_UK_Zenith International	GBP		301373	301	939.37104994917214	271.98104449934451
23/04/2017	RBS_UK_Zenith	GBP		154454	559	700.00972837729099	481.46660877830794
24/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
24/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	21026	319	372.76568341190925	258.33076104777532
24/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	21849	298	347.18992194899383	240.3258409469483
24/04/2017	Mercedes-Benz_UK_Zenith	GBP		1440937	1838	5809.6068128111441	3507.6228304002341
24/04/2017	Oracle_UK_Zenith International	GBP		319192	290	981.66956032715861	287.48284056020363
24/04/2017	RBS_UK_Zenith	GBP		153125	469	699.81987975443743	481.41458566721817
25/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	18308	345	315.46170224264178	218.54929358396366
25/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	24216	330	384.83529316145528	266.3769946761995
25/04/2017	Mercedes-Benz_UK_Zenith	GBP		1440459	1780	5780.9905266701382	3490.7937829662703
25/04/2017	Oracle_UK_Zenith International	GBP		299107	264	948.54680951582178	275.29325783754239
25/04/2017	RBS_UK_Zenith	GBP		155898	584	696.96429938975015	479.24164056109301
26/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
26/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	18757	320	321.20437886871712	222.52210990640105
26/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	23868	301	378.91148667632701	262.28463736257629
26/04/2017	Mercedes-Benz_UK_Zenith	GBP		1441272	1854	5756.2531187953276	3477.4993898323218
26/04/2017	Oracle_UK_Zenith International	GBP		314768	233	970.01929630504125	289.85974226337226
26/04/2017	RBS_UK_Zenith	GBP		151761	542	697.96768757824084	480.20402592838646
27/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	13394	256	229.96496829260784	159.31941994391944
27/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	24821	371	394.41720793368247	273.02310908525979
27/04/2017	Mercedes-Benz_UK_Zenith	GBP		1437719	1847	5745.4348452391176	3473.5254034054282
27/04/2017	Oracle_UK_Zenith International	GBP		321379	267	984.41410147958282	296.47388997922927
27/04/2017	RBS_UK_Zenith	GBP		149611	562	697.20856237475201	479.7979561386607
28/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	6124	103	105.29778888295298	72.953984061311395
28/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	22282	383	354.01667048504678	245.06806573545715
28/04/2017	Mercedes-Benz_UK_Zenith	GBP		1336185	1797	5393.3478373804735	3254.9120176814974
28/04/2017	Oracle_UK_Zenith International	GBP		280202	254	872.60271074209566	258.4162874706659
28/04/2017	RBS_UK_Zenith	GBP		158587	579	682.00424707638586	468.69624101907108
29/04/2017	Just Energy_CA_ZenithOptiMedia	GBP		0	0	0	0
29/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	2300	33	39.910993683086219	27.655340378634816
29/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	15515	356	246.52023985660404	170.66012490706701
29/04/2017	Mercedes-Benz_UK_Zenith	GBP		1319941	1836	5377.9731547538945	3251.2188585488407
29/04/2017	Oracle_UK_Zenith International	GBP		182008	180	538.63626865439189	166.83002829516031
29/04/2017	RBS_UK_Zenith	GBP		165605	601	715.36295134123574	491.69272735029062
30/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	4644	78	80.594237837667289	55.846165750844369
30/04/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	22501	395	357.53115744168676	247.51099999999995
30/04/2017	Mercedes-Benz_UK_Zenith	GBP		1342970	2186	5400.4968104516352	3254.2435814928442
30/04/2017	Oracle_UK_Zenith International	GBP		189539	189	557.75595683358749	172.66603993271393
30/04/2017	RBS_UK_Zenith	GBP		165577	717	702.83087273212746	482.92323682767979
