Date,Advertiser,Advertiser Currency Code,Inventory Contract,Impressions,Clicks,Advertiser Cost (Adv Currency),Media Cost (Adv Currency)
18/05/2016,Mercedes-Benz_UK_Zenith,GBP,,298581,240,703.8790121,468.1900089
19/05/2016,Mercedes-Benz_UK_Zenith,GBP,,875753,729,2040.08502,1350.960701
20/05/2016,Mercedes-Benz_UK_Zenith,GBP,,824246,644,1922.548772,1268.939763
21/05/2016,Mercedes-Benz_UK_Zenith,GBP,,546880,534,1230.410902,814.3621696
22/05/2016,Mercedes-Benz_UK_Zenith,GBP,,860834,855,2013.39807,1330.022559
23/05/2016,Mercedes-Benz_UK_Zenith,GBP,,911437,775,2109.740559,1393.243715
24/05/2016,Mercedes-Benz_UK_Zenith,GBP,,376392,342,900.7491084,601.6548878
25/05/2016,Mercedes-Benz_UK_Zenith,GBP,,192675,149,469.7339906,312.4353885
26/05/2016,Mercedes-Benz_UK_Zenith,GBP,,386199,312,881.1269291,583.0861406
27/05/2016,Mercedes-Benz_UK_Zenith,GBP,,395122,334,871.9705685,575.0890054
28/05/2016,Mercedes-Benz_UK_Zenith,GBP,,391479,319,882.8099792,582.474663
29/05/2016,Mercedes-Benz_UK_Zenith,GBP,,368711,310,874.1563557,581.5535232
30/05/2016,Mercedes-Benz_UK_Zenith,GBP,,389609,342,871.2637843,576.4539057
31/05/2016,Mercedes-Benz_UK_Zenith,GBP,,388334,338,852.8731611,564.7340183
01/06/2016,Mercedes-Benz_UK_Zenith,GBP,,309466,268,674.3524696,445.9269126
02/06/2016,Mercedes-Benz_UK_Zenith,GBP,,364423,302,864.7838609,566.3026769
03/06/2016,Mercedes-Benz_UK_Zenith,GBP,,351005,242,853.3924233,560.1407661
04/06/2016,Mercedes-Benz_UK_Zenith,GBP,,389347,413,875.8957167,579.6223452
05/06/2016,Mercedes-Benz_UK_Zenith,GBP,,377378,415,876.1165784,581.4154674
06/06/2016,Mercedes-Benz_UK_Zenith,GBP,,369151,434,869.7116342,576.285399
07/06/2016,Mercedes-Benz_UK_Zenith,GBP,,360505,408,876.0409495,583.7904631
08/06/2016,Mercedes-Benz_UK_Zenith,GBP,,362777,401,873.5617197,580.0723382
09/06/2016,Mercedes-Benz_UK_Zenith,GBP,,350183,382,878.1343359,582.0762842
10/06/2016,Mercedes-Benz_UK_Zenith,GBP,,116452,132,291.6905804,194.1034625
11/06/2016,Mercedes-Benz_UK_Zenith,GBP,,120006,156,379.757234,254.9877709
12/06/2016,Mercedes-Benz_UK_Zenith,GBP,,99086,136,311.4302697,209.2640858
13/06/2016,Mercedes-Benz_UK_Zenith,GBP,,162393,195,526.9043606,353.2986557
14/06/2016,Mercedes-Benz_UK_Zenith,GBP,,93642,99,296.7400189,199.605983
15/06/2016,Mercedes-Benz_UK_Zenith,GBP,,77948,84,281.7795045,190.6788661
16/06/2016,Mercedes-Benz_UK_Zenith,GBP,,93237,90,283.5359608,189.6274414
17/06/2016,Mercedes-Benz_UK_Zenith,GBP,,193396,206,605.0873617,405.4442455
18/06/2016,Mercedes-Benz_UK_Zenith,GBP,,267204,290,888.8943897,598.018869
19/06/2016,Mercedes-Benz_UK_Zenith,GBP,,246936,279,818.724225,551.6987726
20/06/2016,Mercedes-Benz_UK_Zenith,GBP,,265442,283,874.5624988,581.4308341
21/06/2016,Mercedes-Benz_UK_Zenith,GBP,,265633,255,875.8416316,586.5356163
22/06/2016,Mercedes-Benz_UK_Zenith,GBP,,256075,309,857.7103498,572.1980159
23/06/2016,Mercedes-Benz_UK_Zenith,GBP,,227534,276,758.1410917,505.7552768
24/06/2016,Mercedes-Benz_UK_Zenith,GBP,,267565,269,887.5611339,596.6771371
25/06/2016,Mercedes-Benz_UK_Zenith,GBP,,263433,287,885.2729717,593.7419362
26/06/2016,Mercedes-Benz_UK_Zenith,GBP,,257664,257,881.9127123,590.5177576
27/06/2016,Mercedes-Benz_UK_Zenith,GBP,,258242,292,878.1008292,585.8584291
28/06/2016,Mercedes-Benz_UK_Zenith,GBP,,267598,285,884.4021025,592.6956996
29/06/2016,Mercedes-Benz_UK_Zenith,GBP,,267429,238,886.2882522,594.6816774
30/06/2016,Mercedes-Benz_UK_Zenith,GBP,,246905,266,840.6957712,557.9138283
01/07/2016,Mercedes-Benz_UK_Zenith,GBP,,264732,251,873.1303221,579.8698437
02/07/2016,Mercedes-Benz_UK_Zenith,GBP,,264404,266,877.5288464,589.7735951
03/07/2016,Mercedes-Benz_UK_Zenith,GBP,,264209,281,884.2178183,594.4649311
04/07/2016,Mercedes-Benz_UK_Zenith,GBP,,266501,282,897.8977862,599.9993451
05/07/2016,Mercedes-Benz_UK_Zenith,GBP,,268751,308,905.3091048,605.5452447
06/07/2016,Mercedes-Benz_UK_Zenith,GBP,,275651,269,924.2741574,619.7219586
07/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,62625,1169,904.7022246,632.9481357
07/07/2016,Entertainment One_UK_Zenith ,GBP,,17,0,0.233775765,0.163549815
07/07/2016,Mercedes-Benz_UK_Zenith,GBP,,267347,258,896.3846086,601.322656
08/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,60665,1841,917.7097964,642.0638788
08/07/2016,Mercedes-Benz_UK_Zenith,GBP,,292100,263,903.8253325,601.8421518
09/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,62245,1889,936.1256087,654.9471443
09/07/2016,Mercedes-Benz_UK_Zenith,GBP,,291401,353,895.292689,596.7847274
10/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,61456,3330,924.2373185,646.6296608
10/07/2016,Mercedes-Benz_UK_Zenith,GBP,,299003,374,909.7617315,606.8637512
11/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,61646,1328,931.2233026,651.5187122
11/07/2016,Mercedes-Benz_UK_Zenith,GBP,,376097,577,1138.894293,753.4088471
12/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,61836,1525,930.0559185,650.7018492
12/07/2016,Entertainment One_UK_Zenith ,GBP,,3,0,0.04437598,0.031063173
12/07/2016,Mercedes-Benz_UK_Zenith,GBP,,555847,917,1780.317841,1184.044293
13/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,63300,1605,909.1076769,636.0365669
13/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,0,0,0,0
13/07/2016,Mercedes-Benz_UK_Zenith,GBP,,562469,877,1910.927782,1275.95774
14/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,62533,2872,908.6761676,635.7358926
14/07/2016,Entertainment One_UK_Zenith ,GBP,,2,0,0.028245326,0.019766328
14/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1,0,0.004622327,0.003230236
14/07/2016,Mercedes-Benz_UK_Zenith,GBP,,552907,850,1882.560935,1257.749478
15/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,64144,2622,917.9471924,642.2219842
15/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3,0,0.014095083,0.009850618
15/07/2016,Mercedes-Benz_UK_Zenith,GBP,,574770,1001,1910.281323,1276.179181
16/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,64894,3444,944.4434887,660.7617907
16/07/2016,Mercedes-Benz_UK_Zenith,GBP,,572952,889,1911.234892,1277.37725
17/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,55203,2615,801.8817962,561.02053
17/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1,0,0.004906107,0.003428904
17/07/2016,Mercedes-Benz_UK_Zenith,GBP,,559857,914,1883.021682,1258.731416
18/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,0,7,0,0
18/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1,0,0.004855315,0.003393351
18/07/2016,Mercedes-Benz_UK_Zenith,GBP,,563584,847,1878.023083,1255.536046
19/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,65658,1397,906.9571875,634.5188919
19/07/2016,Entertainment One_UK_Zenith ,GBP,,2,0,0.026807222,0.018765048
19/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,113,0,0.223199792,0.155635918
19/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,2468,11,12.13430101,8.480818211
19/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,25,0,0.168691907,0.117950686
19/07/2016,Mercedes-Benz_UK_Zenith,GBP,,552869,872,1801.354321,1196.628639
20/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,64272,1477,911.0582881,637.3930999
20/07/2016,Entertainment One_UK_Zenith ,GBP,,1,0,0.013558831,0.009491178
20/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,116,0,0.207556209,0.144662637
20/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,7088,27,35.21924771,24.61516382
20/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,85,0,0.571102434,0.399312347
20/07/2016,Mercedes-Benz_UK_Zenith,GBP,,517061,775,1607.060471,1061.466469
21/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,92482,2306,1299.473021,909.1357091
21/07/2016,Entertainment One_UK_Zenith ,GBP,,1,0,0.01342543,0.009397797
21/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,39920,119,128.2790571,89.58162305
21/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,7622,19,37.41453929,26.14935682
21/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,5717,0,35.01763065,24.48172984
21/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4866,113,64.98842537,45.49187888
21/07/2016,Mercedes-Benz_UK_Zenith,GBP,,522897,767,1608.682712,1060.900186
22/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,131276,4111,1852.155163,1295.805159
22/07/2016,Entertainment One_UK_Zenith ,GBP,,12,0,0.167183595,0.117028468
22/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,45634,122,147.1971507,102.793622
22/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,7377,21,36.40039313,25.44076448
22/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,5326,1,35.86632667,25.07790019
22/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4306,126,66.77871579,46.74508165
22/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,14656,52,74.21068341,51.86898131
22/07/2016,Mercedes-Benz_UK_Zenith,GBP,,1030169,1603,3329.351513,2204.43366
23/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,255,25,3.635583659,2.543542108
23/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,41901,120,140.1516594,97.87974406
23/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,5819,15,35.17068738,24.58802432
23/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4671,0,36.94655218,25.83733311
23/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3995,125,66.64933215,46.65451314
23/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,16189,44,82.65644007,57.772004
23/07/2016,Mercedes-Benz_UK_Zenith,GBP,,1054062,1804,3415.296757,2268.103939
24/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,0,4,0,0
24/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,41633,101,139.5565005,97.46459967
24/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6007,15,35.97241835,25.14823167
24/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4603,1,36.35003464,25.42014758
24/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4042,111,66.71008859,46.69704264
24/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,15781,44,80.20468337,56.0580037
24/07/2016,Mercedes-Benz_UK_Zenith,GBP,,988788,1601,3275.580922,2180.91665
25/07/2016,Entertainment One_UK_Zenith ,GBP,PMP,0,1,0,0
25/07/2016,Entertainment One_UK_Zenith ,GBP,,0,2,0,0
25/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,41574,107,139.9220416,97.72136567
25/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6228,12,35.38260002,24.73425266
25/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4702,1,36.73517475,25.68927682
25/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4123,120,67.29146116,47.10400326
25/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,29638,77,149.7603168,104.6724858
25/07/2016,Mercedes-Benz_UK_Zenith,GBP,,1001582,1469,3400.929553,2263.677351
26/07/2016,Entertainment One_UK_Zenith ,GBP,,0,1,0,0
26/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,41784,104,139.506273,97.42907316
26/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6280,13,36.98247014,25.85385921
26/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4642,3,36.47735428,25.50910967
26/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3978,102,66.01222769,46.2085402
26/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,30552,81,154.6274537,108.0744522
26/07/2016,Mercedes-Benz_UK_Zenith,GBP,,994444,1631,3344.360917,2224.823643
27/07/2016,Entertainment One_UK_Zenith ,GBP,,0,1,0,0
27/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,42247,105,141.1232356,98.55829569
27/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6167,14,35.16894973,24.58498203
27/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4542,0,36.2549166,25.35392582
27/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3898,85,65.9809133,46.18662015
27/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,30557,50,154.8772404,108.2491604
27/07/2016,Mercedes-Benz_UK_Zenith,GBP,,854051,1336,2869.160297,1907.571535
28/07/2016,Entertainment One_UK_Zenith ,GBP,,0,4,0,0
28/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,42056,118,140.4339226,98.07807674
28/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6194,14,35.26699112,24.65365788
28/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4699,0,36.21465132,25.32503918
28/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3955,59,65.81265024,46.06883605
28/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,25624,35,155.8774313,108.9767052
28/07/2016,Mercedes-Benz_UK_Zenith,GBP,,985591,1500,3164.735261,2098.576301
29/07/2016,Entertainment One_UK_Zenith ,GBP,,0,2,0,0
29/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,41896,135,139.9933703,97.76996953
29/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6295,16,37.64072687,26.31463648
29/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4730,0,37.43284279,26.17753596
29/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3990,120,65.70396503,45.99275644
29/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,24542,48,153.8832066,107.5861862
29/07/2016,Mercedes-Benz_UK_Zenith,GBP,,865894,1184,2831.249761,1879.497335
30/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,43689,150,139.322901,97.29204369
30/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6108,15,35.8118249,25.03556301
30/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4766,0,37.46460237,26.19969221
30/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3969,89,65.83938002,46.08754689
30/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,25337,52,158.7503619,110.9895455
30/07/2016,Mercedes-Benz_UK_Zenith,GBP,,943776,1317,3231.842843,2149.914419
31/07/2016,Entertainment One_UK_Zenith ,GBP,,0,4,0,0
31/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,43838,138,140.0446786,97.79641727
31/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6229,14,35.23247939,24.62935951
31/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4704,2,36.52196726,25.54016935
31/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3940,122,65.2449037,45.67141363
31/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,24727,52,155.1991178,108.5068864
31/07/2016,Mercedes-Benz_UK_Zenith,GBP,,999547,1472,3405.598481,2270.104574
01/08/2016,Entertainment One_UK_Zenith ,GBP,,0,1,0,0
01/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,43633,126,139.0927589,97.13126362
01/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6417,10,36.68156309,25.64272487
01/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4447,0,35.3809791,24.74286446
01/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3896,91,65.99140678,46.19396557
01/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,24697,56,155.2735447,108.5592007
01/08/2016,Mercedes-Benz_UK_Zenith,GBP,,1027047,1492,3302.600852,2191.703799
02/08/2016,Entertainment One_UK_Zenith ,GBP,,0,2,0,0
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,44223,148,140.8862274,98.38266138
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6209,15,37.60544238,26.29042744
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4625,2,36.20833139,25.32096362
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3988,85,66.43294679,46.50304346
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1159,8,6.855958345,4.792939612
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,24611,45,155.2961327,108.5749719
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,,503802,749,1601.918767,1058.669973
03/08/2016,COTY_UK_ZENITH,GBP,,98449,52,447.6132997,249.9549267
03/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,44661,119,138.7601175,96.89525717
03/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,5904,18,35.29694669,24.67652656
03/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4774,1,36.75884534,25.70586143
03/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4008,99,66.24146868,46.36900884
03/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,5461,20,31.83310826,22.25418442
03/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,24760,38,154.2245714,107.8258826
03/08/2016,Mercedes-Benz_UK_Zenith,GBP,,907953,1117,2897.13026,1923.534578
04/08/2016,COTY_UK_ZENITH,GBP,,99371,47,453.5293588,249.9472164
04/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,45551,96,139.8588669,97.6254616
04/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6128,12,36.7007623,25.65328769
04/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4811,0,37.21825824,26.02353711
04/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3962,86,65.53388887,45.87069391
04/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,460,11,9.119234026,6.383111785
04/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4038,15,23.47016841,16.40467301
04/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,307,6,3.750567148,2.623530505
04/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,24741,39,154.9527998,108.3165824
04/08/2016,Mercedes-Benz_UK_Zenith,GBP,,704255,1057,2073.699046,1380.050657
05/08/2016,COTY_UK_ZENITH,GBP,,86024,37,419.2044669,229.8967796
05/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,45285,101,140.5871369,98.13136355
05/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6142,17,37.33270351,26.09494165
05/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,10165,3,80.03219275,55.9597211
05/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3986,91,66.62128377,46.63180153
05/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1787,31,35.91462264,25.13884681
05/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4045,8,23.82939504,16.65560156
05/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1869,18,23.15009286,16.19352734
05/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,23541,49,150.3752251,105.117198
05/08/2016,Mercedes-Benz_UK_Zenith,GBP,,1694667,2033,5024.09735,3329.666261
06/08/2016,COTY_UK_ZENITH,GBP,,29473,53,173.7606433,100.8965812
06/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,46624,130,138.9577022,96.98160941
06/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,5768,12,36.71030194,25.66147712
06/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,9643,2,82.61981768,57.77412534
06/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3743,90,66.26649116,46.38362682
06/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1782,27,35.83372003,25.08221412
06/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6173,9,36.38292923,25.42981109
06/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3807,43,47.17399545,32.99820795
06/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,14096,30,95.60773217,66.83808247
06/08/2016,Mercedes-Benz_UK_Zenith,GBP,,1679826,2156,5142.83676,3400.79001
07/08/2016,COTY_UK_ZENITH,GBP,,33579,80,210.3370555,124.5510886
07/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,46837,130,139.88227,97.62744606
07/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,6182,18,38.57637664,26.96516184
07/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,9482,2,80.88998482,56.56423546
07/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3751,111,65.91969965,46.14086644
07/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1752,23,35.23466392,24.66289805
07/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,5850,7,34.48374543,24.10237772
07/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4320,43,53.54012183,37.45131227
07/08/2016,Mercedes-Benz_UK_Zenith,GBP,,1669621,2223,5158.341876,3417.161491
08/08/2016,COTY_UK_ZENITH,GBP,,78406,69,551.4740705,328.9346185
08/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,46813,114,139.748946,97.53447185
08/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,5860,12,36.28760405,25.3650426
08/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,9425,1,80.14337965,56.04200768
08/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3738,88,65.57224279,45.89765892
08/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1633,28,32.81710551,22.97070092
08/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4063,9,23.9323545,16.72749254
08/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,2346,24,29.05416441,20.32338511
08/08/2016,Mercedes-Benz_UK_Zenith,GBP,,1695674,1977,5158.105887,3410.795499
09/08/2016,COTY_UK_ZENITH,GBP,,73423,37,524.9160424,312.7623404
09/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,46647,114,139.6485637,97.4645437
09/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,5971,14,37.30766732,26.07830753
09/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,9334,2,80.00186149,55.94336436
09/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3763,101,66.07152874,46.24713235
09/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1373,28,27.659776,19.36077038
09/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,4297,4,25.37358392,17.73484194
09/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1747,14,21.6864646,15.16968069
09/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,22570,42,151.3330072,105.7930191
09/08/2016,Mercedes-Benz_UK_Zenith,GBP,,1659376,1933,5154.890349,3404.72912
10/08/2016,COTY_UK_ZENITH,GBP,PMP,5797,54,99.91020862,69.93260496
10/08/2016,COTY_UK_ZENITH,GBP,,70806,36,525.2912783,313.7960868
10/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,46855,127,140.2999774,97.91822583
10/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,5791,18,35.0014378,24.46493724
10/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,9541,3,80.52586639,56.30867377
10/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3787,79,65.62275828,45.93296415
10/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1620,38,32.96476481,23.07406508
10/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,3990,4,23.78853933,16.62713085
10/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,1761,15,22.0634531,15.43344883
10/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,22625,36,152.0530557,106.2962148
10/08/2016,Mercedes-Benz_UK_Zenith,GBP,,1667618,1992,5045.839717,3342.389276
11/08/2016,COTY_UK_ZENITH,GBP,PMP,22296,207,384.0689993,268.830844
11/08/2016,COTY_UK_ZENITH,GBP,,67638,41,508.6672189,303.610727
11/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP,49127,134,139.8728369,97.60521501
