Date,Advertiser,Advertiser Currency Code,Inventory Contract,Impressions,Clicks,Advertiser Cost (Adv Currency),Media Cost (Adv Currency)
02/07/2017,New Look_UK_Performics,GBP,PMP_Just Premium_MultiURL_ROS_Fixed_OpenX/Improve_TTD_New Look_UK,38325,812,"978,49907688121863","684,741697339876"
02/07/2017,New Look_UK_Performics,GBP,PMP_Mozoo_MultiURL_ROS_Fixed_SmartRTB_DBM_New Look_UK,45322,4666,"776,65499233607262","543,41263806202051"
02/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,29144,109,"54,296726348169448","33,02710394309787"
02/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,55916,330,"110,55328048491566","67,831451664135908"
03/07/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1256,6,"55,682126152177892","38,921852503284423"
03/07/2017,John Frieda_UK_Zenith,GBP,PMP_Conde Nast__Women_Floor_AdX_TTD_AODWide_UK_970x250,0,0,0,0
03/07/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,2392,3,"55,359218412553424","38,738472892504751"
03/07/2017,John Frieda_UK_Zenith,GBP,PMP_Hello__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,190,1,"3,295759075876701","2,3059994967504"
03/07/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,182,0,"2,980802496182225","2,085573203733393"
03/07/2017,John Frieda_UK_Zenith,GBP,PMP_OK__ROS_Floor_aDx_ttd_John Frieda_UK_970x250,1282,4,"16,706380885240411","11,66401314368928"
03/07/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,2440,1,"55,435721277744774","38,791763644371855"
03/07/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,23088,378,"672,73056520654432","469,88842264235557"
03/07/2017,John Frieda_UK_Zenith,GBP,PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,5,1,"0,147207861170305","0,102823966160941"
03/07/2017,John Frieda_UK_Zenith,GBP,,79772,694,"822,02836447664583","712,04529578341348"
03/07/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,26527,410,"323,10107709348441","291,83159582669517"
03/07/2017,Mercedes-Benz_UK_Zenith,GBP,,660751,727,"2387,3555426776299","1556,9579285406204"
03/07/2017,New Look_UK_Performics,GBP,PMP_Just Premium_MultiURL_ROS_Fixed_OpenX/Improve_TTD_New Look_UK,43813,835,"1119,8819811262378","783,679726117728"
03/07/2017,New Look_UK_Performics,GBP,PMP_Mozoo_MultiURL_ROS_Fixed_SmartRTB_DBM_New Look_UK,43335,3955,"817,55199051787642","572,0511064975915"
03/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,29441,120,"54,811341548890524","33,330777507492269"
03/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,56966,348,"110,21997784403055","67,4074981348052"
03/07/2017,Oracle_UK_Zenith International,GBP,,0,0,0,0
04/07/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,546,4,"23,577527856101257","16,479976530404411"
04/07/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,1240,1,"28,786109765283074","20,143517715105617"
04/07/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,1591,1,"26,161791739805296","18,304575158494188"
04/07/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,714,0,"19,544514401762299","13,677269672563674"
04/07/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,20389,337,"716,11421649841113","500,37208503830564"
04/07/2017,John Frieda_UK_Zenith,GBP,PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,3,0,"0,088798928250401","0,06202561412793"
04/07/2017,John Frieda_UK_Zenith,GBP,,21780,98,"155,61732576512118","122,56859264798893"
04/07/2017,Mercedes-Benz_UK_Zenith,GBP,,650290,714,"2401,0019486824142","1568,6455906195638"
04/07/2017,New Look_UK_Performics,GBP,PMP_Just Premium_MultiURL_ROS_Fixed_OpenX/Improve_TTD_New Look_UK,48611,843,"1249,0837494628211","874,093544832904"
04/07/2017,New Look_UK_Performics,GBP,PMP_Mozoo_MultiURL_ROS_Fixed_SmartRTB_DBM_New Look_UK,55,8,"1,083643872221747","0,758250593843348"
04/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,29963,131,"55,767781778007993","33,883666967174175"
04/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,55592,297,"109,15401125637463","66,845825739066971"
04/07/2017,Oracle_UK_Zenith International,GBP,,0,0,0,0
04/07/2017,RBS_UK_Zenith,GBP,,219335,161,"512,08325779621575","357,258199379182"
05/07/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,31968,532,"1121,6948690331221","783,76017709362899"
05/07/2017,John Frieda_UK_Zenith,GBP,,0,1,0,0
05/07/2017,Mercedes-Benz_UK_Zenith,GBP,,660250,709,"2379,275757713366","1554,2497458677701"
05/07/2017,New Look_UK_Performics,GBP,PMP_Just Premium_MultiURL_ROS_Fixed_OpenX/Improve_TTD_New Look_UK,41096,875,"1057,8808984306062","740,29212606272"
05/07/2017,New Look_UK_Performics,GBP,PMP_Mozoo_MultiURL_ROS_Fixed_SmartRTB_DBM_New Look_UK,9874,647,"157,27656980093155","110,03958362875198"
05/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,32462,112,"59,428557971418443","36,006671349730462"
05/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,53328,246,"105,55849508967151","64,702337137124798"
05/07/2017,Oracle_UK_Zenith International,GBP,,0,0,0,0
05/07/2017,RBS_UK_Zenith,GBP,,227273,238,"567,23575198102596","395,81954452120092"
06/07/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1152,7,"51,085404152429375","35,70844217409067"
06/07/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,2103,6,"51,008547800242162","35,694503589894932"
06/07/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,3138,2,"51,272206681685845","35,873396075789114"
06/07/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,745,2,"23,482785898556276","16,433887429028077"
06/07/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,34736,573,"1222,7100368672075","854,34859226234202"
06/07/2017,John Frieda_UK_Zenith,GBP,,35478,40,"157,37258061922907","104,42701432043177"
06/07/2017,Mercedes-Benz_UK_Zenith,GBP,,664999,743,"2406,920688974024","1569,0847216452654"
06/07/2017,New Look_UK_Performics,GBP,PMP_Just Premium_MultiURL_ROS_Fixed_OpenX/Improve_TTD_New Look_UK,42147,782,"1083,9131636675013","758,509187177104"
06/07/2017,New Look_UK_Performics,GBP,PMP_Mozoo_MultiURL_ROS_Fixed_SmartRTB_DBM_New Look_UK,35200,2136,"577,05552196479663","403,74650518372739"
06/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,24858,75,"47,832910664313763","29,2039107443628"
06/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,59547,241,"117,25488069666942","71,827894172710988"
06/07/2017,Oracle_UK_Zenith International,GBP,,0,0,0,0
06/07/2017,RBS_UK_Zenith,GBP,,215473,248,"544,98407845555258","380,30905116085751"
07/07/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1533,8,"63,797510926016463","44,590120118597414"
07/07/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,2133,4,"66,213895074340394","46,33812442274568"
07/07/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,4041,5,"65,929020051370809","46,128288580512174"
07/07/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,1897,0,"54,613086861347556","38,218841993985353"
07/07/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,33510,571,"1184,0545090420509","827,34878094056965"
07/07/2017,John Frieda_UK_Zenith,GBP,PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,7,0,"0,205147022037667","0,143291809236793"
07/07/2017,John Frieda_UK_Zenith,GBP,,43326,43,"198,48493124998622","131,96539152269446"
07/07/2017,Mercedes-Benz_UK_Zenith,GBP,,679922,705,"2561,5758356804117","1674,6286658957677"
07/07/2017,New Look_UK_Performics,GBP,PMP_Just Premium_MultiURL_ROS_Fixed_OpenX/Improve_TTD_New Look_UK,52296,842,"1340,9929522806715","938,410481890464"
07/07/2017,New Look_UK_Performics,GBP,PMP_Mozoo_MultiURL_ROS_Fixed_SmartRTB_DBM_New Look_UK,30823,2165,"663,22724792837674","464,09126088101303"
07/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,28963,101,"57,49309585086614","35,27432858479312"
07/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,55970,171,"107,51619078079716","65,655342118814135"
07/07/2017,Oracle_UK_Zenith International,GBP,,0,0,0,0
07/07/2017,RBS_UK_Zenith,GBP,,204442,225,"545,69092338188967","380,86758799390703"
08/07/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1463,19,"60,784962141424211","42,484027592680807"
08/07/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,1932,6,"60,358137164319495","42,240121375535525"
08/07/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,3653,6,"59,96693184970543","41,956816928623207"
08/07/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,491,0,"14,95769296189937","10,467698359720251"
08/07/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,19578,499,"707,29375564244895","494,23012829809521"
08/07/2017,John Frieda_UK_Zenith,GBP,PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,3,0,"0,088579537530369","0,061871416258718"
08/07/2017,John Frieda_UK_Zenith,GBP,,39083,55,"182,98222712586937","121,74457170015009"
08/07/2017,Mercedes-Benz_UK_Zenith,GBP,,683741,736,"2553,2034644578038","1662,159157373772"
08/07/2017,New Look_UK_Performics,GBP,PMP_Just Premium_MultiURL_ROS_Fixed_OpenX/Improve_TTD_New Look_UK,29141,625,"752,19285438514248","526,37536816106"
08/07/2017,New Look_UK_Performics,GBP,PMP_Mozoo_MultiURL_ROS_Fixed_SmartRTB_DBM_New Look_UK,31485,2648,"681,50524994321324","476,88110998946219"
08/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,27363,74,"54,407169525538599","33,356620294330651"
08/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,57527,181,"110,53444210037822","67,433211692782532"
08/07/2017,RBS_UK_Zenith,GBP,,206493,229,"545,38372085974396","380,63371762241979"
09/07/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1411,17,"59,847248246968348","41,829940625411018"
09/07/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,1915,8,"59,726033126864008","41,797738391048028"
09/07/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,3651,11,"59,79885424327511","41,83916734940877"
09/07/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,59,0,"1,772349620277234","1,240321652397496"
09/07/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,3877,125,"140,7560424244422","98,355740968560967"
09/07/2017,John Frieda_UK_Zenith,GBP,PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,4,0,"0,117957276464063","0,082391080061796"
09/07/2017,John Frieda_UK_Zenith,GBP,,39010,37,"181,81273379903452","120,93621135882618"
09/07/2017,Mercedes-Benz_UK_Zenith,GBP,,687828,786,"2603,9427774494002","1688,1292485236203"
09/07/2017,New Look_UK_Performics,GBP,PMP_Just Premium_MultiURL_ROS_Fixed_OpenX/Improve_TTD_New Look_UK,17804,569,"459,67110564847312","321,6722228324"
09/07/2017,New Look_UK_Performics,GBP,PMP_Mozoo_MultiURL_ROS_Fixed_SmartRTB_DBM_New Look_UK,31280,2554,"675,07757985361504","472,38281684623881"
09/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,28681,89,"56,694751281257682","34,7297548466892"
09/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,56472,211,"108,33041415587468","66,071952639619079"
09/07/2017,RBS_UK_Zenith,GBP,,206547,219,"545,02633308581915","380,38309102866531"
10/07/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,978,7,"41,12281243423476","28,742207706229688"
10/07/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,1293,4,"40,267227387955568","28,179979592515267"
10/07/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_Improve Digital_TheTradeDesk_John Frieda_UK_Standard,8599,124,"224,33661237011537","156,98851334594736"
10/07/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,7286,83,"190,32746639406873","133,18930548858792"
10/07/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,2492,7,"40,773431693413191","28,527729736718213"
10/07/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,1183,1,"30,063211670491055","21,037765714240078"
10/07/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,51064,851,"1838,3893870276206","1284,5874552692148"
10/07/2017,John Frieda_UK_Zenith,GBP,PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,5,0,"0,147107499177825","0,10275147426236"
10/07/2017,John Frieda_UK_Zenith,GBP,,161785,253,"1234,0762521984435","723,24908491779947"
10/07/2017,Mercedes-Benz_UK_Zenith,GBP,,677330,664,"2605,5676092465245","1691,303441726291"
10/07/2017,New Look_UK_Performics,GBP,PMP_Just Premium_MultiURL_ROS_Fixed_OpenX/Improve_TTD_New Look_UK,25662,534,"662,5757976867074","463,66244694924"
10/07/2017,New Look_UK_Performics,GBP,PMP_Mozoo_MultiURL_ROS_Fixed_SmartRTB_DBM_New Look_UK,60760,5108,"1305,9852272302339","913,85653381245225"
10/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,33686,109,"67,227639350867472","41,237618799073449"
10/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,51221,206,"97,72792419613738","59,557357506940185"
10/07/2017,Oracle_UK_Zenith International,GBP,,0,0,0,0
10/07/2017,RBS_UK_Zenith,GBP,,136842,128,"354,05821914416579","247,08853222202944"
11/07/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1406,11,"58,570300104882673","40,936285641775262"
11/07/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,1932,8,"57,579992697703962","40,295412586394166"
11/07/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_Improve Digital_TheTradeDesk_John Frieda_UK_Standard,9420,136,"245,8018490963469","172,00967091210672"
11/07/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,6373,104,"166,50915528331146","116,52148357693272"
11/07/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,3499,11,"57,251908672093549","40,057134991707504"
11/07/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,2113,3,"56,39605540076041","39,465660076147483"
11/07/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,17733,285,"706,96819971264491","494,08412177463628"
11/07/2017,John Frieda_UK_Zenith,GBP,PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,2,0,"0,058854142843462","0,041108372974944"
11/07/2017,John Frieda_UK_Zenith,GBP,,147042,225,"1179,1397966995873","693,18808047200433"
11/07/2017,Mercedes-Benz_UK_Zenith,GBP,,691477,775,"2573,7285100650563","1672,1223574074335"
11/07/2017,New Look_UK_Performics,GBP,PMP_Just Premium_MultiURL_ROS_Fixed_OpenX/Improve_TTD_New Look_UK,26177,642,"675,99735511363712","473,054688833364"
11/07/2017,New Look_UK_Performics,GBP,PMP_Mozoo_MultiURL_ROS_Fixed_SmartRTB_DBM_New Look_UK,78688,5987,"1620,0488482351222","1133,6026449600909"
11/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,35083,75,"65,536321427929502","39,811121775048018"
11/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,56311,161,"99,339055496098792","59,803645423613347"
11/07/2017,RBS_UK_Zenith,GBP,,76030,77,"181,71095906133613","126,77964301428357"
12/07/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,1430,13,"60,484240052107545","42,274814477737428"
12/07/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,2000,12,"59,485722766788858","41,629024803207906"
12/07/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_Improve Digital_TheTradeDesk_John Frieda_UK_Standard,10958,159,"286,63966111574374","200,58756254331872"
12/07/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard,10809,104,"283,10594174529309","198,1147780461564"
12/07/2017,John Frieda_UK_Zenith,GBP,PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250,3666,10,"60,074053402630629","42,031672134745663"
12/07/2017,John Frieda_UK_Zenith,GBP,PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250,2351,2,"58,614490426779309","41,017226127525739"
12/07/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,21972,339,"817,19338033537764","571,04950461711823"
12/07/2017,John Frieda_UK_Zenith,GBP,PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,8,0,"0,235813411148567","0,164710388941052"
12/07/2017,John Frieda_UK_Zenith,GBP,,182075,256,"1350,8880536917669","784,35531727505093"
12/07/2017,Mercedes-Benz_UK_Zenith,GBP,,675616,694,"2583,0038989052767","1679,2428988391164"
12/07/2017,New Look_UK_Performics,GBP,PMP_Just Premium_MultiURL_ROS_Fixed_OpenX/Improve_TTD_New Look_UK,27675,499,"716,39509396671006","501,324532847028"
12/07/2017,New Look_UK_Performics,GBP,PMP_Mozoo_MultiURL_ROS_Fixed_SmartRTB_DBM_New Look_UK,64474,5220,"1326,3205582608671","928,06996446204032"
12/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Health & Fitness - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,32522,54,"61,571864883550065","37,464892316811385"
12/07/2017,Omega Pharma_UK_Zenith,GBP,Sharethrough - Channel - Home & Garden - Global - Multi-publisher - Native - RON - All Devices - 9544x9544 (Native creatives needed) - $2-$3 CPM Guidance,58050,277,"103,38517826810902","62,310678044017129"
12/07/2017,Oracle_UK_Zenith International,GBP,,0,0,0,0
12/07/2017,RBS_UK_Zenith,GBP,,147258,144,"345,5201893508544","241,05247536455212"
13/07/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,2253,8,"95,461344207796892","66,722128150674019"
13/07/2017,John Frieda_UK_Zenith,GBP,PMP_Conde Nast_Women_Floor_Index Exchange_TTD_John Frieda_UK_970x250,3339,4,"51,721088845856167","36,1864405344816"
13/07/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,3422,6,"96,859234549167836","67,782718950940511"
13/07/2017,John Frieda_UK_Zenith,GBP,PMP_JustPremium_ROS_Floor £27_Improve Digital_TheTradeDesk_John Frieda_UK_Standard,16137,182,"421,03056796027091","294,63297247367984"
