Date	Advertiser	Advertiser Currency Code	Inventory Contract	Impressions	Clicks	Advertiser Cost (Adv Currency)	Media Cost (Adv Currency)
04/03/2017	John Frieda_UK_Zenith	GBP	PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250	600	19	25.252317805909314	17.648487935531214
04/03/2017	John Frieda_UK_Zenith	GBP	PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250	3970	15	91.402416624377324	63.958879428265736
04/03/2017	John Frieda_UK_Zenith	GBP	PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard	35255	823	930.01875261452521	650.8107515180876
04/03/2017	John Frieda_UK_Zenith	GBP	PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250	7600	36	129.59888827538217	90.675539655522249
04/03/2017	John Frieda_UK_Zenith	GBP	PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250	72	0	1.879591968518341	1.315300823829502
04/03/2017	John Frieda_UK_Zenith	GBP	PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250	26	0	0.883232184907114	0.617042956490231
04/03/2017	John Frieda_UK_Zenith	GBP		90633	103	350.04808571107751	206.90907993740399
04/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		200726	248	508.75831897353494	355.70532081177796
04/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	17754	370	301.252206064545	208.6840394725651
04/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	24449	267	362.75692706679485	250.91051518146482
04/03/2017	Mercedes-Benz_UK_Zenith	GBP		914530	1229	3818.4495669411992	2284.7308188065241
04/03/2017	Omega Pharma_UK_Zenith	GBP		357301	380	1551.1902830394688	959.71442502741578
05/03/2017	John Frieda_UK_Zenith	GBP	PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250	355	10	15.081561423316092	10.540451764676227
05/03/2017	John Frieda_UK_Zenith	GBP	PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250	2824	6	80.072328828904346	56.034422633483861
05/03/2017	John Frieda_UK_Zenith	GBP	PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard	35273	858	930.02825212124553	650.81730690359152
05/03/2017	John Frieda_UK_Zenith	GBP	PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250	5152	28	103.56633755899064	72.466841319959607
05/03/2017	John Frieda_UK_Zenith	GBP	PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250	1972	1	49.81160542575936	34.856801428374067
05/03/2017	John Frieda_UK_Zenith	GBP	PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250	14	0	0.480937657680721	0.336
05/03/2017	John Frieda_UK_Zenith	GBP		89659	91	350.29907534447633	205.44249585677289
05/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		200332	244	509.77968168064373	356.6733173349147
05/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	17184	360	292.2147037511403	202.42924133983527
05/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	25143	260	372.89238874627614	257.92118597623699
05/03/2017	Mercedes-Benz_UK_Zenith	GBP		917005	1198	3816.4069861752308	2284.5333405251436
05/03/2017	Omega Pharma_UK_Zenith	GBP		358656	319	1559.1050561706761	964.42463137646141
06/03/2017	John Frieda_UK_Zenith	GBP	PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250	665	9	28.118889007884374	19.65204919350407
06/03/2017	John Frieda_UK_Zenith	GBP	PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250	2412	9	68.412717189784393	47.87507058166504
06/03/2017	John Frieda_UK_Zenith	GBP	PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard	35159	718	927.0224293777786	648.71390846889616
06/03/2017	John Frieda_UK_Zenith	GBP	PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250	4986	27	100.41164909729668	70.259524807007116
06/03/2017	John Frieda_UK_Zenith	GBP	PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250	2108	2	51.453028238106643	36.005015181500409
06/03/2017	John Frieda_UK_Zenith	GBP	PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250	19	0	0.652701106852406	0.456
06/03/2017	John Frieda_UK_Zenith	GBP		270391	415	904.53511326456114	592.67341426113293
06/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		205740	236	520.02497349298803	364.50742958076103
06/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	18379	320	309.88988269617866	214.6543636440542
06/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	23878	268	354.13023040812095	244.94381839823118
06/03/2017	Mercedes-Benz_UK_Zenith	GBP		913383	1116	3820.1723423668015	2288.5956741968608
06/03/2017	Omega Pharma_UK_Zenith	GBP		357696	366	1554.1010775155699	962.138678608628
07/03/2017	John Frieda_UK_Zenith	GBP	PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250	707	12	29.871591123130871	20.876795566062499
07/03/2017	John Frieda_UK_Zenith	GBP	PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250	2199	6	62.614999549826971	43.817812021965129
07/03/2017	John Frieda_UK_Zenith	GBP	PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard	0	2	0	0
07/03/2017	John Frieda_UK_Zenith	GBP	PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250	5163	22	104.47658494868433	73.103793770611278
07/03/2017	John Frieda_UK_Zenith	GBP	PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250	2108	4	51.88676885643184	36.308575194385303
07/03/2017	John Frieda_UK_Zenith	GBP	PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250	5	0	0.171765229957236	0.12
07/03/2017	John Frieda_UK_Zenith	GBP		286177	538	905.30233606867401	572.30203443875599
07/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		204502	213	519.78905512867829	364.63093945482118
07/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	18253	341	309.5499703426718	214.42000334601804
07/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	23775	280	354.52166668519312	245.21494059807994
07/03/2017	Mercedes-Benz_UK_Zenith	GBP		912905	1177	3822.1865946632283	2285.3001456104517
07/03/2017	Omega Pharma_UK_Zenith	GBP		350519	337	1544.7766332989481	958.22339648350279
08/03/2017	John Frieda_UK_Zenith	GBP	PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250	801	7	33.928262956614275	23.711944750888079
08/03/2017	John Frieda_UK_Zenith	GBP	PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250	1948	8	55.424792881819365	38.786094064147684
08/03/2017	John Frieda_UK_Zenith	GBP	PMP_JustPremium_ROS_Floor £27_OpenX_TheTradeDesk_John Frieda_UK_Standard	0	1	0	0
08/03/2017	John Frieda_UK_Zenith	GBP	PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250	4755	20	96.139592614513194	67.270194941984079
08/03/2017	John Frieda_UK_Zenith	GBP	PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250	2569	3	63.336112181227051	44.320412644518679
08/03/2017	John Frieda_UK_Zenith	GBP	PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250	9	0	0.309758969018473	0.216406063156245
08/03/2017	John Frieda_UK_Zenith	GBP		419159	554	1348.5237254340919	879.63166675593684
08/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		207345	238	519.77779324795822	363.6835620032485
08/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	17930	312	309.56753664086511	214.46700608505434
08/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	23714	275	354.44019505410342	245.15836736465866
08/03/2017	Mercedes-Benz_UK_Zenith	GBP		885002	1104	3820.5058068738547	2295.4714664108004
08/03/2017	Omega Pharma_UK_Zenith	GBP		346639	362	1531.8973368963651	951.29762947197141
09/03/2017	John Frieda_UK_Zenith	GBP	PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250	799	12	34.097480203492653	23.830377563477361
09/03/2017	John Frieda_UK_Zenith	GBP	PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250	2677	5	74.848203229993995	52.378217086721069
09/03/2017	John Frieda_UK_Zenith	GBP	PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250	5522	25	109.71777279236846	76.770376175957992
09/03/2017	John Frieda_UK_Zenith	GBP	PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250	1234	1	29.987210791642068	20.983902366637797
09/03/2017	John Frieda_UK_Zenith	GBP	PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250	23	0	0.79012848822835	0.552000000000001
09/03/2017	John Frieda_UK_Zenith	GBP		427236	524	1500.7378104729206	985.77862234560109
09/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		207968	308	519.6605809909823	362.64505998419278
09/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	17925	270	311.89202593253673	216.08804600913022
09/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	23615	256	354.0486259366554	244.88772283575708
09/03/2017	Mercedes-Benz_UK_Zenith	GBP		883781	1152	3819.7092144882519	2294.0645612308085
09/03/2017	Omega Pharma_UK_Zenith	GBP		349677	319	1538.6727022411634	954.28201090028896
10/03/2017	John Frieda_UK_Zenith	GBP	PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250	951	8	40.363096943729731	28.209104018810355
10/03/2017	John Frieda_UK_Zenith	GBP	PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250	2706	8	75.556281034844898	52.873696366419281
10/03/2017	John Frieda_UK_Zenith	GBP	PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250	5147	24	102.10338839839693	71.44248292776639
10/03/2017	John Frieda_UK_Zenith	GBP	PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250	1228	2	29.916675319638139	20.934544481543101
10/03/2017	John Frieda_UK_Zenith	GBP	PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250	31	0	1.064973945704806	0.744012613506963
10/03/2017	John Frieda_UK_Zenith	GBP		449626	561	1500.6207622362952	984.73858372063161
10/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		208939	267	519.64781971724264	362.81771560321609
10/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	17534	284	304.44469397309051	210.92355165067305
10/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	24033	246	360.33439262537631	249.23541093865153
10/03/2017	Mercedes-Benz_UK_Zenith	GBP		894803	1135	3818.6251482850972	2290.5412380477608
10/03/2017	Omega Pharma_UK_Zenith	GBP		348399	322	1530.2749130601887	949.63739798926772
10/03/2017	RBS_UK_Zenith	GBP		201308	382	389.32549652477069	260.80646888357219
11/03/2017	John Frieda_UK_Zenith	GBP	PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250	666	7	28.190501704155276	19.701796378995106
11/03/2017	John Frieda_UK_Zenith	GBP	PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250	3052	11	85.173038291596408	59.603427059428088
11/03/2017	John Frieda_UK_Zenith	GBP	PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250	5505	37	108.93864980147816	76.225090584992935
11/03/2017	John Frieda_UK_Zenith	GBP	PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250	1072	1	25.843352448440508	18.084124626814116
11/03/2017	John Frieda_UK_Zenith	GBP	PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250	27	0	0.927542018207624	0.648000000000006
11/03/2017	John Frieda_UK_Zenith	GBP		433791	535	1498.5756204294283	982.47370699228678
11/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		202827	280	519.76205051253364	366.71121605679367
11/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	7882	136	143.1364242216309	99.212186186090375
11/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	31800	440	479.94039431993447	331.99102578340259
11/03/2017	Mercedes-Benz_UK_Zenith	GBP		920219	1258	3816.3726649076209	2272.9547418591875
11/03/2017	Omega Pharma_UK_Zenith	GBP		349300	404	1531.301708885506	950.09280108254275
11/03/2017	RBS_UK_Zenith	GBP		207314	306	388.35368854831869	259.77802686745779
12/03/2017	John Frieda_UK_Zenith	GBP	PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250	602	4	25.339307620741396	17.708990067878728
12/03/2017	John Frieda_UK_Zenith	GBP	PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250	3003	12	83.805446712487423	58.646395601413823
12/03/2017	John Frieda_UK_Zenith	GBP	PMP_Mail Online__Women_Floor_AdX_TTD_John Frieda_UK_970x250	5621	25	111.23951178040736	77.835017282558331
12/03/2017	John Frieda_UK_Zenith	GBP	PMP_Stylist__ROS_Floor_PubMatic_TTD_John Frieda_UK_970x250	1172	2	28.194983213061209	19.729685067581294
12/03/2017	John Frieda_UK_Zenith	GBP	PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250	13	0	0.446594386479697	0.312000000000004
12/03/2017	John Frieda_UK_Zenith	GBP		399589	554	1457.932153339465	954.12227402629668
12/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		202430	275	520.52977464536404	367.35304269399694
12/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	4529	79	80.008939094040173	55.441192699222982
12/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	27457	381	480.02295944722542	332.59037104924827
12/03/2017	Mercedes-Benz_UK_Zenith	GBP		920910	1251	3819.9510849059034	2279.2231718641375
12/03/2017	Omega Pharma_UK_Zenith	GBP		353765	371	1541.7760510086244	954.96071534928677
12/03/2017	RBS_UK_Zenith	GBP		213290	309	385.45246961581007	257.39785457220079
13/03/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 16_Improve Digital_TheTradeDesk_John Frieda_UK_Standard	15430	131	358.8383038176983	251.1870852100785
13/03/2017	John Frieda_UK_Zenith	GBP		85309	89	495.35020773348115	307.95726518032343
13/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		203361	251	519.83900350330749	365.67233992825286
13/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin	3030	55	54.702145758534374	37.913494045988466
13/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	32029	392	480.02510350738914	332.02171642799326
13/03/2017	Mercedes-Benz_UK_Zenith	GBP		914744	1031	3819.9488469389758	2285.4964149951821
13/03/2017	Omega Pharma_UK_Zenith	GBP		391634	395	1843.0917335738984	1158.840712720553
13/03/2017	RBS_UK_Zenith	GBP		200501	253	381.80072020473943	255.58761442812456
14/03/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 16_Improve Digital_TheTradeDesk_John Frieda_UK_Standard	15546	128	360.03536561086487	252.0250293744635
14/03/2017	John Frieda_UK_Zenith	GBP		87980	87	494.02816740149648	307.96429186025882
14/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		205465	199	524.35776079964056	369.26582938291734
14/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	32306	411	482.16714044531803	333.50314392722274
14/03/2017	Mercedes-Benz_UK_Zenith	GBP		1012871	1184	4167.4204099389643	2510.6539619192522
14/03/2017	Omega Pharma_UK_Zenith	GBP		398254	374	1881.2647603283513	1184.6153189638089
14/03/2017	RBS_UK_Zenith	GBP		86692	103	160.32808926598168	107.20342241433994
15/03/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 16_Improve Digital_TheTradeDesk_John Frieda_UK_Standard	15466	237	360.03195438145076	252.02264151128279
15/03/2017	John Frieda_UK_Zenith	GBP		87493	87	494.06668657617114	307.55462874887409
15/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		209641	254	520.36178444366554	363.03329475939465
15/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	31995	437	479.97822795092173	331.98904161217388
15/03/2017	Mercedes-Benz_UK_Zenith	GBP		983857	1217	4166.4963468397284	2521.358768931248
15/03/2017	Omega Pharma_UK_Zenith	GBP		390204	409	1844.6439039476082	1160.0900516663005
15/03/2017	RBS_UK_Zenith	GBP		163361	247	484.57532255877852	329.68199690259254
16/03/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 16_Improve Digital_TheTradeDesk_John Frieda_UK_Standard	15636	235	360.2047219037373	252.14357890810045
16/03/2017	John Frieda_UK_Zenith	GBP		86777	72	493.01707364664443	308.62408491556756
16/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		190182	239	514.99299177706876	368.8869611610809
16/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	32345	471	480.00067970830984	332.00465423919966
16/03/2017	Mercedes-Benz_UK_Zenith	GBP		990463	1186	4172.3837444241933	2527.1635585035207
16/03/2017	Omega Pharma_UK_Zenith	GBP		394686	496	1857.0329277009379	1167.6896905094829
16/03/2017	RBS_UK_Zenith	GBP		186721	466	697.54912095119812	477.51955517114057
17/03/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 16_Improve Digital_TheTradeDesk_John Frieda_UK_Standard	15714	175	360.01713997595668	252.01227141618562
17/03/2017	John Frieda_UK_Zenith	GBP		91144	99	493.15580076866898	312.67065873259417
17/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		127658	233	515.05269376999965	400.95034595528536
17/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	32532	436	479.92829108314613	331.95473078716665
17/03/2017	Mercedes-Benz_UK_Zenith	GBP		990914	1284	4168.5795039297011	2526.6567755515931
17/03/2017	Omega Pharma_UK_Zenith	GBP		396250	479	1858.5087629465197	1169.8221989587281
17/03/2017	RBS_UK_Zenith	GBP		206034	541	756.24836259591835	517.5672136705982
18/03/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 16_Improve Digital_TheTradeDesk_John Frieda_UK_Standard	13268	178	361.03378153607605	252.72392128041141
18/03/2017	John Frieda_UK_Zenith	GBP		91059	117	492.97987535077312	315.07805553253421
18/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		127583	254	516.44644963538534	403.18746869542981
18/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	32608	428	479.69701931067907	331.7949604399488
18/03/2017	Mercedes-Benz_UK_Zenith	GBP		991199	1340	4166.4806209958676	2524.9645513382102
18/03/2017	Omega Pharma_UK_Zenith	GBP		398306	508	1872.2400233230908	1178.7122594036736
18/03/2017	RBS_UK_Zenith	GBP		206400	535	759.89101972721452	520.12960278727588
19/03/2017	John Frieda_UK_Zenith	GBP	PMP_Sublime Skinz_ROS_Floor 16_Improve Digital_TheTradeDesk_John Frieda_UK_Standard	13236	184	360.01429008387881	252.0102764895696
19/03/2017	John Frieda_UK_Zenith	GBP		90587	121	493.01823355416408	315.33226773940377
19/03/2017	Just Energy_CA_ZenithOptiMedia	GBP		123157	236	515.35147576673494	404.18630516482662
19/03/2017	Mercedes-Benz_UK_Zenith	GBP	PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW	32605	449	479.65785259597032	331.76791110294483
